rowLabels;AT_P3_S14;BE_P3_S14;BG_P3_S14;CY_P3_S14;DE_P3_S14;DK_P3_S14;EE_P3_S14;ES_P3_S14;FR_P3_S14;GR_P3_S14;HR_P3_S14;HU_P3_S14;LT_P3_S14;LU_P3_S14;LV_P3_S14;MT_P3_S14;NL_P3_S14;PL_P3_S14;RO_P3_S14;SI_P3_S14;SK_P3_S14
KR_Q86;1,50343E-09;1,05892E-09;3,01087E-07;0;2,38391E-09;2,06707E-09;1,4006E-07;6,67191E-10;1,97858E-08;5,78449E-07;2,53764E-09;1,97334E-07;6,23036E-07;1,56463E-07;1,7475E-08;0;3,2499E-10;2,28235E-07;3,50505E-07;0;7,73154E-09
KR_Q87_88;0;0;0;0;1,98251E-10;0;0;0;6,18181E-08;6,61165E-07;0;7,87746E-09;0;0;0;5,03648E-07;0;1,06071E-08;2,5548E-09;0;1,0065E-08
KR_R90T92;0;4,86086E-06;3,62871E-08;8,45171E-06;6,80926E-06;1,07786E-06;2,22701E-07;3,07514E-07;5,1842E-07;3,41794E-07;0;6,20809E-08;4,12627E-07;1,3409E-06;9,66682E-07;0;4,26288E-06;1,86456E-08;4,61984E-07;0;2,15336E-07
KR_R93;0;1,85068E-06;3,28657E-08;6,1539E-06;3,47734E-06;3,30407E-07;9,24314E-08;1,69924E-07;1,94306E-07;5,17929E-07;0;3,72143E-08;8,31125E-08;1,1956E-06;4,79606E-07;0;1,40314E-06;2,64415E-08;1,08111E-07;0;1,54884E-07
KR_S94;0;0;0;0;4,38262E-09;6,21846E-09;0;0;0;2,66725E-09;0;0;0;0;0;0;0;5,94769E-09;0;0;0
KR_S95;0;0;7,04545E-08;0;1,26724E-06;5,55861E-09;0;1,18217E-09;2,15626E-08;1,63525E-07;7,92831E-09;1,62667E-08;0;0;5,23856E-08;0;4,54543E-09;1,26801E-06;4,32763E-09;0;0
KR_S96;0;0;2,01842E-08;0;2,1602E-09;0;0;0;1,15614E-05;4,06738E-06;0;2,67855E-08;2,66789E-08;0;0;4,28016E-06;0;4,03963E-06;1,10452E-08;0;1,05044E-07
KR_T;0;0;0;0;0;0;0;0;2,48921E-06;3,31096E-07;0;0;0;0;0;7,68372E-07;0;4,77859E-06;0;0;0
KR_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LT_A01;2,04534E-05;4,01022E-05;1,23997E-05;3,23855E-06;4,21031E-05;0,000136949;0,001103871;5,32753E-05;1,27353E-05;7,54282E-06;1,3821E-05;5,26235E-06;0,066619724;2,31255E-06;0,009779693;2,72201E-06;1,73349E-05;0,000164797;4,3322E-05;1,10718E-05;8,37034E-06
LT_A02;3,23507E-07;3,26751E-07;3,66047E-07;1,24017E-07;1,84427E-06;2,05728E-06;8,58066E-07;3,28108E-08;3,94823E-07;1,67157E-07;5,40589E-08;0;0,003702906;2,5991E-07;0,000158513;1,22654E-06;1,63682E-07;7,37639E-05;3,30152E-07;0;8,88673E-08
LT_A03;5,91378E-09;7,17607E-08;2,03294E-08;0;2,21734E-08;1,93266E-07;1,40918E-06;3,9119E-09;8,55694E-07;0;8,54147E-08;0;0,001413973;0;5,16256E-05;0;9,78749E-08;2,11227E-07;1,34762E-07;1,45595E-06;2,29599E-07
LT_B;3,2926E-08;4,68269E-08;4,59654E-07;1,29482E-07;1,30029E-06;3,34191E-07;5,35375E-07;5,88143E-10;9,40423E-10;0;2,83687E-07;4,20732E-06;0,000244309;8,12141E-09;2,22399E-06;0;1,07662E-06;3,47933E-06;3,11374E-07;0;4,35114E-07
LT_C10T12;0,000316949;0,000355591;0,000920257;0,00011303;8,3194E-05;0,000215203;0,008574284;3,03185E-05;2,52359E-05;7,83746E-05;0,000290773;0,000135986;0,14057227;0,000130955;0,029301512;8,71527E-05;0,000244312;0,000910761;0,000371853;0,000133706;0,000556755
LT_C13T15;7,25974E-05;4,88457E-05;1,5508E-05;3,41023E-05;2,69002E-05;0,000219504;0,000731414;8,33001E-06;1,45185E-05;3,75929E-06;6,24252E-06;1,8317E-05;0,010507528;5,4879E-06;0,003138276;2,09064E-05;6,58046E-05;3,9395E-05;1,15668E-05;4,3439E-05;1,48249E-05
LT_C16;5,83109E-06;8,77652E-06;9,12999E-06;9,9956E-07;1,53216E-05;6,67886E-05;2,37419E-05;1,61657E-06;5,7189E-06;1,81989E-07;5,36607E-07;4,0244E-07;0,002589369;8,59884E-07;5,60928E-05;4,08325E-07;1,81046E-05;2,79912E-05;5,94032E-06;5,14633E-07;7,11732E-06
LT_C17;3,29774E-06;1,70354E-06;3,21222E-06;5,11132E-07;2,21752E-06;1,58594E-05;0,00014678;5,05164E-08;6,15095E-07;7,85207E-06;2,48032E-06;5,71006E-06;0,001207868;3,93551E-06;0,00031206;5,36974E-06;2,62623E-06;5,90319E-06;2,29735E-06;8,78276E-07;2,06716E-06
LT_C18;0;5,60562E-08;1,69255E-07;4,57025E-08;1,08919E-07;4,36298E-09;3,41242E-06;1,43967E-10;0;5,04868E-07;3,94488E-08;1,85779E-07;0;7,54857E-10;5,02062E-06;3,27527E-08;1,81593E-08;5,77969E-07;2,52289E-07;0;2,91206E-07
LT_C19;9,68206E-06;8,87487E-05;3,24588E-05;1,76732E-05;1,12156E-05;1,14586E-05;0,017093348;7,78794E-07;2,34651E-06;1,1767E-05;5,70154E-05;1,53087E-05;0,071472988;1,00867E-05;0,034184302;1,85863E-06;7,74892E-05;0,000773055;1,59914E-05;4,59796E-05;2,35905E-05
LT_C20;3,35391E-05;1,63137E-05;1,37039E-05;2,94957E-05;1,30915E-05;5,37433E-05;0,00034149;9,96233E-06;1,58561E-05;6,74458E-06;2,40158E-05;2,39118E-05;0,007083263;3,55151E-05;0,003512588;5,67808E-06;5,11697E-05;9,82528E-05;1,70857E-05;8,77852E-06;0,00012138
LT_C21;6,5303E-07;2,88106E-07;2,44492E-06;9,07172E-07;1,83155E-07;1,45165E-06;7,00642E-05;7,7417E-08;1,09418E-07;1,56775E-07;1,65422E-07;1,03523E-06;0,002722714;2,22601E-07;0,000429606;6,57962E-07;4,79677E-07;2,63905E-06;5,61976E-07;8,20444E-08;8,77826E-07
LT_C22;1,81173E-05;3,44886E-06;6,75748E-06;3,19148E-06;9,69838E-06;4,73009E-05;0,000225477;1,26453E-06;5,92538E-06;2,55241E-07;1,09715E-06;2,8358E-06;0,002960138;2,27986E-06;0,000686611;1,94678E-06;1,19391E-05;1,66979E-05;1,22688E-05;5,02007E-07;7,4738E-06
LT_C23;1,52091E-06;5,33181E-06;5,30477E-06;1,21471E-06;1,0105E-06;1,56523E-05;0,000142015;2,72395E-07;5,38229E-07;9,49541E-08;2,13425E-07;7,62536E-07;0,010531773;1,43588E-07;0,000213344;0;3,32017E-06;2,69337E-05;1,40434E-06;6,55924E-07;3,29919E-06
LT_C24;1,77331E-10;2,60271E-09;0;0;0;1,25563E-08;0;1,31722E-11;5,90147E-10;2,12095E-11;0;0;0;2,8705E-11;1,71102E-07;0;0;2,10902E-08;6,65262E-10;0;3,39712E-10
LT_C25;5,38303E-06;3,26551E-06;3,75386E-06;2,84173E-06;2,6801E-06;2,72711E-05;3,09592E-05;2,23326E-06;2,49835E-06;6,35371E-07;3,6796E-07;2,06133E-06;0,002479627;6,54866E-07;0,000221482;2,57737E-06;1,73702E-05;5,51947E-06;8,66607E-06;1,94366E-06;3,36249E-06
LT_C26;1,79074E-05;2,25673E-06;2,28215E-05;1,68405E-05;9,74108E-06;3,61164E-05;0,000427811;1,11985E-06;2,95098E-06;9,22251E-07;4,50798E-06;1,58262E-06;0,002159105;1,92222E-06;0,001188703;4,40868E-06;7,85674E-06;1,80855E-05;1,79266E-06;1,14356E-05;4,83306E-06
LT_C27;9,84864E-06;6,5796E-06;7,03192E-06;5,55563E-06;2,48656E-06;1,88372E-05;0,000111609;8,59557E-07;3,33992E-06;9,83857E-07;3,87934E-06;3,21089E-06;0,000804457;7,34269E-07;0,000808606;5,6621E-06;6,05701E-06;8,14703E-06;2,74548E-06;3,28375E-06;2,27911E-06
LT_C28;1,12571E-06;5,90937E-07;1,82211E-06;8,89743E-07;2,84819E-07;1,89917E-06;9,04166E-06;1,25861E-07;5,28175E-07;1,92565E-07;1,29938E-07;1,09634E-07;0,001501839;2,02945E-07;6,26842E-05;1,62816E-06;8,33174E-07;2,28714E-06;3,95811E-07;1,15672E-06;2,75422E-07
LT_C29;1,11628E-05;1,38241E-05;9,00169E-06;1,09178E-05;6,40206E-06;2,12477E-05;0,000111967;1,50357E-06;1,30697E-05;1,36975E-05;1,91668E-05;6,34242E-06;0,013234372;3,25582E-06;0,000696021;1,75898E-05;2,40852E-05;3,51693E-05;1,2609E-06;5,43365E-05;1,01802E-06
LT_C30;2,72508E-07;7,60562E-07;1,45299E-07;2,48846E-08;2,25842E-06;4,68433E-06;1,40104E-05;1,7188E-07;2,06268E-07;2,4117E-06;4,05669E-07;5,36942E-08;0,001582191;4,14947E-05;1,60704E-05;0;1,90986E-05;1,06959E-06;0;3,31084E-07;1,44159E-06
LT_C31_32;0,000131963;3,09749E-05;3,29767E-05;3,35189E-05;6,28459E-05;0,00028247;0,000378445;7,61589E-05;9,72094E-05;1,08418E-05;3,4797E-05;3,49185E-05;0,008621591;2,06337E-05;0,002727929;1,88696E-05;0,000216377;5,01958E-05;3,77196E-05;6,86951E-05;0,000118508
LT_C33;0;1,55949E-07;9,33609E-08;5,34946E-08;1,16402E-07;4,38696E-06;1,31715E-07;1,45474E-08;9,95203E-08;2,31871E-08;1,10759E-08;0;0,00011616;8,65986E-10;6,30155E-06;0;1,11248E-07;1,03779E-07;6,80981E-09;8,72498E-10;9,45134E-09
LT_D35;1,05333E-08;1,16009E-08;5,27569E-08;0;1,84213E-08;1,65895E-06;2,24738E-06;0;5,84887E-09;2,08078E-08;1,27504E-07;1,2492E-07;0,088716429;0;0,000142613;0;8,08748E-08;1,69028E-05;3,95257E-08;1,63043E-06;2,32741E-06
LT_E36;0;0;2,83104E-07;0;1,93911E-09;5,35488E-08;0;0;1,91587E-08;1,73761E-08;0;3,97663E-07;0,007592506;0;5,52398E-06;0;3,95741E-08;2,9089E-08;0;0;4,78035E-08
LT_E37T39;0;0;1,46772E-06;0;7,14466E-08;1,32974E-06;1,153E-06;0;4,64878E-07;4,75332E-08;6,8271E-08;6,55125E-06;0,007597152;9,52454E-08;6,40376E-05;0;0;3,17704E-07;3,54661E-09;0;1,08194E-06
LT_F;1,25972E-07;1,34812E-07;1,46573E-06;2,64502E-08;1,34719E-06;2,94099E-07;1,12298E-06;7,81309E-08;5,81258E-07;1,25699E-06;2,21928E-08;4,75038E-08;0,009687325;6,70198E-07;1,52832E-05;0;4,81389E-08;4,81072E-06;1,78133E-06;1,76969E-08;1,37694E-07
LT_G45;2,06717E-07;2,29321E-07;1,66726E-06;1,08135E-06;6,19649E-06;1,91299E-05;7,39692E-07;6,02312E-08;2,00722E-07;7,21433E-07;7,95673E-08;6,84802E-08;0,012445432;3,3428E-06;6,82539E-06;1,57798E-07;4,46554E-07;3,69924E-07;4,11825E-08;4,61089E-07;1,19751E-07
LT_G46;0;0;0;0;0;4,55541E-09;0;0;0;0;0;0;0;0;0;7,14327E-09;0;0;0;0;0
LT_G47;0;0;0;0;0;1,40585E-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,15199E-08
LT_H49;0,00022155;7,59604E-06;6,93979E-05;2,29992E-07;6,09211E-05;4,95831E-05;5,96177E-05;2,55362E-06;4,19721E-05;5,01017E-05;9,06986E-06;9,63555E-06;0,007953977;5,31274E-05;6,26937E-05;0;0,000102505;2,07444E-05;5,45233E-05;1,48489E-07;3,02573E-05
LT_H50;2,0674E-08;7,6459E-08;2,75263E-08;0;6,7026E-09;2,30562E-06;4,33442E-05;8,4292E-08;4,00868E-08;2,03886E-08;0;1,32321E-08;7,2598E-05;1,86545E-07;1,69519E-07;2,38851E-07;0;4,00758E-08;1,47958E-08;0;3,2641E-07
LT_H51;1,90995E-06;2,92649E-06;6,01422E-06;6,36538E-05;2,83974E-06;6,50091E-06;0,000135899;4,14026E-06;8,50273E-07;2,63183E-06;0;2,10219E-06;0,00015864;8,21005E-08;7,624E-06;2,56611E-06;4,5172E-07;2,46518E-06;2,16517E-06;6,68276E-06;3,50409E-06
LT_H52;1,17858E-05;1,39944E-07;5,04867E-07;0;5,02837E-07;1,07602E-06;4,64625E-06;6,74247E-08;3,30016E-06;1,1493E-06;9,80209E-09;2,163E-06;0,00136177;3,34029E-06;4,05098E-07;0;0;3,04839E-06;2,88523E-10;4,76733E-08;2,35576E-07
LT_H53;2,80199E-08;6,14209E-09;6,79771E-09;0;4,15702E-07;1,60225E-08;1,28319E-08;3,33265E-08;1,36052E-08;7,09918E-07;1,24451E-08;6,32192E-09;0,000207183;1,84985E-08;5,02634E-07;0;3,43103E-09;2,40899E-07;3,89508E-09;0;0
LT_I;1,00344E-08;8,7318E-08;3,03916E-06;0;4,25886E-08;1,94052E-07;1,07135E-07;0;3,19354E-08;1,26639E-06;1,88729E-08;2,55441E-07;0,015806436;5,76673E-06;5,85735E-08;0;2,33791E-09;7,12033E-06;6,78875E-06;0;0
LT_J58;1,14396E-06;6,35561E-07;1,55986E-06;3,71399E-07;2,17373E-06;1,4139E-05;4,57419E-05;1,75519E-07;4,22333E-07;1,45995E-07;3,65645E-07;2,76154E-07;0,00106517;2,3298E-07;0,000209613;5,06666E-07;8,72789E-06;3,27793E-06;4,02614E-07;1,51564E-06;6,83103E-07
LT_J59_60;1,08587E-06;7,08187E-09;3,31777E-07;2,2381E-07;4,39353E-07;1,49945E-06;2,30809E-05;3,15114E-09;1,9571E-08;6,29123E-08;9,39781E-09;0;0,001906196;4,72162E-08;6,46548E-05;0;2,91271E-08;1,27365E-06;1,62941E-08;3,45783E-08;9,33253E-09
LT_J61;3,33386E-08;0;6,05861E-06;3,66529E-08;3,55555E-07;3,37257E-07;7,59784E-07;0;4,96044E-09;9,89504E-07;4,25176E-08;0;0,004648409;6,21672E-08;2,39767E-05;0;1,79956E-09;2,40669E-06;1,28352E-06;1,35939E-06;0
LT_J62_63;1,01956E-07;0;6,79992E-08;1,96989E-08;2,82222E-08;8,01839E-07;3,46554E-06;2,27689E-10;1,36441E-07;6,05349E-09;2,42851E-07;0;0,000314612;1,89493E-10;1,14003E-06;1,47501E-09;5,65612E-08;1,71074E-07;5,15181E-07;0;0
LT_K64;2,75856E-08;2,26346E-06;1,91816E-06;8,71521E-08;1,1697E-05;6,78837E-06;2,68231E-06;3,33733E-07;8,45155E-07;1,57353E-05;2,13091E-06;3,63935E-06;0,003130221;3,35649E-07;0;0;5,38668E-08;4,17246E-06;4,21247E-07;0;0
LT_K65;2,02886E-07;9,66071E-07;0;0;0;1,01528E-07;1,95194E-07;0;0;9,80206E-07;0;0;0,003054982;0;2,56726E-07;0;3,92248E-09;1,06947E-07;4,31582E-09;0;2,5847E-06
LT_K66;4,41869E-09;0;2,8014E-09;0;1,01979E-09;3,0771E-08;0;0;0;5,50858E-09;1,16562E-07;2,40716E-08;0,000271874;0;0;0;0;2,70754E-07;5,866E-08;0;0
LT_L;7,95093E-08;2,40335E-08;4,91754E-07;0;1,36609E-07;2,63113E-07;9,7441E-07;6,84402E-09;7,97533E-08;7,15991E-07;6,08571E-08;9,37204E-08;0,153401858;2,30376E-07;2,03682E-06;0;0;7,97191E-07;6,86563E-07;7,00725E-08;0
LT_M69_70;2,22254E-08;1,31319E-08;4,0413E-07;0;7,77095E-08;6,7188E-08;3,24412E-07;3,28956E-09;4,39257E-07;3,37342E-07;3,4055E-09;1,04837E-08;0,001589005;2,49914E-08;1,19646E-06;0;3,86234E-08;2,86098E-06;4,74554E-08;0;0
LT_M71;0;2,08934E-08;1,21266E-07;0;2,56295E-07;1,86834E-06;6,43949E-06;6,31108E-08;5,43434E-07;8,71888E-08;1,81233E-07;0;0,00313169;4,30579E-08;9,15321E-06;0;3,5459E-09;0;1,18981E-08;0;0
LT_M72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LT_M73;0;4,47965E-08;1,52992E-06;0;0;0;0;1,15949E-08;0;6,54737E-08;1,46648E-07;0;0,000489433;0;0;0;0;0;2,49349E-07;0;0
LT_M74_75;0;1,65207E-08;1,04337E-07;0;1,40451E-06;8,61768E-06;1,29074E-05;0;1,76416E-06;1,1739E-06;6,29339E-07;0;0,000720883;0;8,42843E-06;0;0;1,3369E-05;1,2004E-08;0;0
LT_N77;1,10558E-07;4,13332E-08;1,05831E-07;0;5,20052E-07;4,77924E-07;5,47397E-06;6,53756E-09;6,00952E-09;1,32054E-07;8,75465E-09;3,18475E-07;0,001944198;3,90686E-08;6,64498E-06;0;6,65616E-08;3,07309E-06;7,48098E-08;1,87415E-07;5,01549E-08
LT_N78;0;0;0;0;2,7193E-10;0;9,99218E-09;0;5,37635E-10;0;0;0;0,00062638;0;4,49391E-08;0;0;4,10382E-10;0;0;0
LT_N79;1,97941E-08;0;0;0;1,01368E-08;0;0;3,62814E-08;9,99113E-10;0;0;0;0,000504934;2,0072E-08;0;0;5,96076E-08;2,3193E-08;0;0;0
LT_N80T82;4,01681E-08;3,60375E-08;4,38103E-08;0;7,86145E-08;1,9322E-07;8,88857E-07;7,26037E-08;4,40502E-08;1,76252E-08;3,53569E-08;1,4104E-09;0,004078868;7,81968E-08;5,09587E-06;0;1,24342E-08;2,05768E-07;7,16791E-07;0;0
LT_O84;1,282E-09;1,88697E-07;1,13833E-07;4,70364E-09;7,8064E-07;1,0525E-06;5,07112E-07;2,71685E-08;6,63128E-09;1,27116E-05;1,20093E-07;7,99779E-07;0,002390171;2,95384E-08;0;0;9,53347E-07;7,95782E-07;6,93596E-08;0;0
LT_P85;4,08558E-08;4,34032E-09;1,29154E-08;0;1,12758E-07;2,70302E-07;2,47142E-06;8,88327E-09;5,49819E-09;3,39223E-07;1,84303E-09;2,84867E-08;0,002853875;7,77117E-09;1,25933E-05;3,09277E-08;3,21138E-08;1,85347E-06;1,49426E-08;0;7,55956E-10
LT_Q86;5,5627E-08;3,38855E-08;1,1861E-07;4,4564E-08;5,07123E-08;1,85003E-07;4,81456E-07;4,67033E-09;1,6839E-09;2,27736E-08;1,01506E-08;1,61089E-08;0,003174432;5,79493E-09;4,43866E-06;0;1,39746E-08;3,2765E-07;1,3144E-07;8,1605E-09;5,41207E-08
LT_Q87_88;0;0;0;0;0;0;0;0;0;0;0;0;0,001809739;0;0;0;0;0;0;0;0
LT_R90T92;0;6,40945E-07;0;0;9,74348E-08;8,76306E-09;2,40517E-06;4,99636E-08;0;2,55731E-07;0;0;0,004946517;0;1,42028E-05;0;2,85444E-07;8,39052E-08;3,49988E-09;0;0
LT_R93;0;0;8,21638E-09;0;0;0;0;0;0;1,39482E-06;0;0;0,000553454;2,54383E-08;9,11251E-06;0;0;2,51194E-07;4,05418E-08;0;0
LT_S94;0;7,52823E-10;0;0;1,80174E-08;1,24369E-08;0;0;0;2,93394E-09;0;3,78302E-08;0,001813563;0;0;0;0;5,9477E-09;0;0;0
LT_S95;0;0;1,87878E-07;0;1,93263E-07;2,77931E-09;1,88516E-07;0;3,17098E-09;7,00825E-08;0;7,32005E-08;0,002119191;0;1,4668E-06;0;0;1,08686E-06;0;0;0
LT_S96;0;0;0;0;4,32039E-10;0;0;0;0;2,77069E-09;0;0;0,006114657;0;0;0;0;1,62742E-08;1,98814E-08;0;0
LT_T;0;0;0;0;0;0;0;0;0;0;0;0;0,000517409;0;0;0;0;0;0;0;0
LT_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LU_A01;3,90796E-06;4,15596E-05;4,89463E-07;1,02686E-06;8,91256E-06;1,38285E-05;4,27678E-06;9,7805E-06;1,30338E-05;8,67198E-07;1,87276E-06;1,80768E-06;3,0984E-06;0,006479947;1,40684E-06;2,04151E-06;6,95386E-06;4,03045E-06;3,31491E-06;1,33584E-05;2,49796E-06
LU_A02;0;1,76924E-06;0;0;3,1116E-07;0;0;6,56215E-09;4,4208E-08;0;0;0;0;7,99223E-06;0;0;4,42385E-09;0;0;0;0
LU_A03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LU_B;4,70371E-09;0;0;0;5,82891E-07;3,71323E-08;0;0;3,38552E-09;0;0;4,00698E-06;0;8,33257E-06;0;0;3,46058E-07;8,09147E-08;1,03791E-07;0;3,10796E-07
LU_C10T12;0,000107374;0,001700924;4,46208E-05;0,000129088;0,00029006;0,000611172;3,25047E-05;0,000196609;0,000469399;0,000100258;0,000115127;0,000203079;0,000195381;0,038605699;8,78401E-05;6,80055E-05;0,000224338;5,95267E-05;0,000217365;5,84642E-05;0,000158156
LU_C13T15;3,72227E-05;0,000135202;3,52804E-07;8,50222E-06;3,54079E-05;1,93466E-05;1,81843E-05;8,12817E-06;2,90273E-05;1,72252E-06;6,27052E-06;1,64489E-05;1,37926E-05;0,016635011;3,04687E-05;1,14035E-05;5,92196E-05;1,17236E-05;5,98603E-06;0,000103722;1,83041E-05
LU_C16;8,2058E-07;6,48699E-06;5,30129E-07;6,97368E-08;1,88414E-06;7,08707E-08;0;1,6102E-07;2,55896E-06;8,92778E-08;2,82425E-09;4,37435E-09;4,12824E-07;0,000198149;0;0;5,94111E-06;1,06837E-07;1,26669E-06;1,90605E-08;2,54493E-08
LU_C17;1,59433E-07;1,98248E-06;1,6711E-07;1,07607E-07;8,02862E-07;1,37851E-06;2,53069E-07;1,62257E-07;2,11114E-06;1,07374E-07;4,72442E-07;1,42041E-07;1,76421E-07;0,000492677;2,79524E-07;0;6,56556E-07;3,89347E-07;1,49722E-06;2,34207E-07;1,35997E-07
LU_C18;0;4,18947E-07;2,59525E-07;3,04683E-08;7,76149E-07;1,00962E-09;2,00731E-07;1,80439E-09;0;2,43729E-07;3,94488E-08;1,14845E-06;0;1,21426E-06;7,62731E-07;2,70756E-06;5,19778E-08;6,20156E-07;1,99175E-07;0;3,32807E-07
LU_C19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LU_C20;8,85363E-06;6,37253E-06;8,72278E-07;7,02279E-07;1,77003E-06;7,65138E-07;3,08093E-07;1,39344E-06;4,12711E-06;3,69614E-06;5,38471E-07;1,31578E-06;5,95109E-07;0,005606315;2,00909E-06;0;2,63002E-06;1,42923E-06;1,30123E-06;8,71626E-07;1,11563E-05
LU_C21;1,81397E-08;2,02892E-08;0;0;5,35115E-09;0;0;6,08898E-09;8,36728E-09;2,23964E-08;0;8,41654E-09;0;1,20204E-05;0;0;4,89466E-09;7,66422E-09;0;0;3,54677E-08
LU_C22;5,1883E-05;8,98262E-05;2,31158E-05;7,12991E-06;6,76823E-05;1,85978E-05;1,18843E-05;5,11477E-06;9,60983E-05;3,67061E-06;4,09602E-06;6,87624E-06;1,22611E-05;0,00923415;1,57599E-05;2,92017E-06;4,25587E-05;1,89634E-05;4,05111E-05;1,43072E-06;1,19276E-05
LU_C23;5,71897E-06;4,87993E-05;1,22958E-06;3,09751E-06;4,11788E-06;1,64075E-06;4,09572E-06;4,68129E-07;2,08823E-05;3,41835E-07;5,33562E-07;2,61022E-06;8,97467E-06;0,002629959;3,189E-07;4,32151E-07;7,66902E-06;4,71713E-06;2,10651E-06;3,06098E-07;1,84312E-06
LU_C24;5,49726E-09;1,926E-07;1,3139E-09;1,97553E-08;0;3,87451E-07;0;3,81993E-10;9,6784E-07;1,55537E-10;9,18574E-09;0;0;2,47953E-06;1,7549E-08;0;0;5,58889E-08;1,46358E-08;1,355E-09;3,73683E-09
LU_C25;2,56917E-06;5,79295E-06;1,83755E-07;7,37757E-07;1,75606E-06;1,69911E-06;3,78937E-07;6,46345E-07;5,5046E-06;1,15841E-07;3,10328E-08;7,05193E-07;6,55872E-06;0,00079337;1,7747E-06;7,36392E-07;6,03285E-06;1,63602E-06;1,83711E-06;2,11837E-06;3,19486E-06
LU_C26;2,18282E-06;2,44165E-05;1,17328E-06;2,82192E-06;3,28674E-06;5,35122E-06;4,86028E-06;1,73303E-06;5,40278E-06;5,37334E-07;1,78504E-06;2,95484E-06;2,08865E-06;0,002394719;1,5157E-06;4,40868E-06;1,12964E-05;4,12422E-06;1,94355E-06;3,29874E-07;2,41653E-06
LU_C27;9,76473E-07;5,36063E-06;1,35652E-06;3,94016E-08;2,43935E-07;1,94676E-07;7,28518E-08;6,63266E-08;1,89765E-06;1,37451E-07;9,34782E-08;1,40623E-07;6,76891E-07;0,000932836;6,98975E-07;0;8,4898E-07;5,07386E-07;1,4868E-06;6,25475E-07;7,00459E-07
LU_C28;5,69389E-06;9,65978E-06;4,55527E-07;7,07231E-07;1,44169E-06;2,50559E-06;8,7905E-07;8,79403E-07;6,58175E-06;1,90449E-07;1,20872E-07;6,53502E-07;4,23872E-06;0,001872;1,93977E-06;1,13971E-05;4,80632E-06;1,79409E-06;6,70163E-07;1,00635E-05;1,79994E-06
LU_C29;7,13631E-06;1,65612E-05;1,23076E-06;8,87623E-08;4,42805E-06;5,95295E-06;6,86215E-07;1,77974E-06;2,54315E-05;1,71627E-06;1,04665E-06;6,95389E-07;7,17302E-07;0,006589263;1,54288E-06;1,58308E-05;7,82077E-06;2,60855E-06;2,96407E-07;4,33998E-06;2,40099E-07
LU_C30;2,79496E-08;4,61192E-07;0;4,97692E-08;2,35436E-08;3,87135E-08;0;2,83319E-08;3,00808E-08;4,08762E-09;7,65414E-09;0;1,21573E-06;6,40433E-05;0;2,0808E-07;1,78138E-07;3,41178E-09;0;4,13855E-08;0
LU_C31_32;5,01167E-07;8,04211E-06;2,75668E-07;6,12218E-07;5,70788E-07;6,2254E-07;5,77975E-07;7,38354E-07;2,28089E-06;6,28115E-07;5,65805E-07;5,79981E-07;2,83495E-07;0,001721645;3,4094E-07;7,86234E-07;2,41418E-06;7,54539E-07;8,42374E-07;5,03629E-08;1,0148E-06
LU_C33;0;1,89868E-06;8,32129E-08;3,05684E-08;1,09029E-07;8,90107E-07;9,08381E-09;6,83289E-08;2,59291E-07;1,73903E-08;9,22994E-09;0;6,69238E-08;9,81596E-07;7,32739E-08;0;1,45518E-07;1,0167E-07;1,8727E-08;2,83562E-09;3,54425E-08
LU_D35;0;8,39904E-06;5,85601E-06;0;8,84901E-06;1,05476E-05;0;3,95968E-09;4,44514E-07;1,07507E-06;6,37521E-08;9,61884E-06;0;0,039756818;9,25458E-08;0;3,73268E-08;1,36969E-06;5,27009E-08;7,76393E-08;2,08358E-05
LU_E36;0;5,24685E-07;1,13241E-06;0;1,83827E-06;9,46029E-07;0;0;1,91587E-09;2,78017E-07;0;1,27252E-06;0;0;0;0;7,91482E-09;4,52495E-08;0;0;1,86434E-06
LU_E37T39;2,51527E-07;7,42072E-07;6,67145E-08;8,77456E-08;3,45325E-07;2,28917E-06;2,09636E-07;3,4289E-08;1,20212E-05;2,5351E-07;3,41355E-07;8,29273E-07;1,3655E-07;0,005500991;1,90022E-07;7,26593E-07;1,96624E-07;1,32712E-07;3,54661E-08;3,56192E-08;3,9861E-07
LU_F;2,51944E-08;8,98747E-08;5,94214E-08;0;6,95108E-07;2,67362E-08;0;3,81973E-08;8,27025E-07;2,32269E-07;2,95904E-08;5,42901E-08;2,26569E-07;0,024311907;4,61729E-08;0;1,0465E-08;5,38216E-07;9,05028E-07;8,84847E-09;4,58981E-08
LU_G45;4,86394E-08;1,38983E-08;2,73941E-07;0;1,51554E-05;5,87339E-07;0;2,0354E-07;2,04427E-07;2,07685E-07;1,76816E-08;3,11274E-08;3,58752E-08;0,005284094;5,291E-08;7,8899E-07;9,50837E-08;5,10774E-08;7,60291E-08;2,30545E-07;3,26595E-08
LU_G46;0;0;0;0;0;2,21863E-09;0;0;0;0;0;0;0;0;0;5,49482E-09;0;0;0;0;0
