rowLabels;AT_P3_S14;BE_P3_S14;BG_P3_S14;CY_P3_S14;DE_P3_S14;DK_P3_S14;EE_P3_S14;ES_P3_S14;FR_P3_S14;GR_P3_S14;HR_P3_S14;HU_P3_S14;LT_P3_S14;LU_P3_S14;LV_P3_S14;MT_P3_S14;NL_P3_S14;PL_P3_S14;RO_P3_S14;SI_P3_S14;SK_P3_S14
DE_H51;3,62593E-05;3,66816E-07;0,000150247;0,001096471;0,002515192;2,19649E-05;4,5943E-05;5,14141E-05;0,000163508;0,000540146;3,12525E-05;9,22192E-05;0,0003959;2,10172E-05;7,91784E-05;0,000193347;5,04506E-05;6,70627E-05;1,8115E-05;0,000199724;0,0001668
DE_H52;2,89191E-05;6,43866E-07;1,76914E-06;1,5566E-06;0,001098609;2,60686E-06;1,0722E-06;3,50433E-06;1,10189E-05;1,27786E-05;3,5344E-07;9,00167E-06;5,27637E-05;8,35672E-05;1,15725E-06;6,3414E-07;4,59392E-07;6,56977E-06;1,23809E-08;1,27167E-06;2,52081E-06
DE_H53;3,9146E-07;1,08893E-07;7,6187E-05;2,46647E-07;0,000438264;1,83638E-06;8,33696E-08;9,75594E-06;1,43713E-05;6,33726E-06;2,34216E-05;7,40804E-07;1,05093E-05;3,45399E-05;8,44117E-07;5,12754E-08;3,24366E-07;1,29569E-05;2,6189E-05;1,51782E-07;9,92616E-08
DE_I;1,03193E-05;5,46181E-06;0,000378115;1,93909E-06;0,038053906;1,74981E-05;1,9267E-06;2,39666E-06;7,1103E-06;0,00024886;5,00667E-06;0,000116378;0,000179441;0,001471779;1,55518E-06;8,76107E-07;3,50887E-06;0,000455686;0,000134654;1,72958E-06;4,23974E-06
DE_J58;0,0025291;6,18588E-05;4,02348E-05;4,79841E-06;0,004492177;0,000276491;5,8327E-05;2,82936E-05;0,000154192;7,37393E-06;1,75014E-05;0,000116576;2,13112E-05;0,000220791;0,000102706;0,000127419;0,000300885;0,000326157;1,88495E-06;6,36456E-05;0,000234836
DE_J59_60;0,000501441;5,86645E-07;3,54111E-06;6,67858E-06;0,003222329;7,45769E-05;2,95809E-05;2,43576E-06;3,55577E-05;2,28657E-06;3,78461E-06;2,852E-06;6,51066E-06;2,68998E-06;1,94693E-05;1,92374E-06;1,06465E-05;0,000147352;2,25763E-08;5,46287E-06;3,73806E-05
DE_J61;7,44419E-06;1,45202E-06;4,70989E-05;9,87673E-07;0,005616992;2,05088E-05;7,06415E-07;4,06115E-07;2,31005E-05;8,71793E-05;0,000218404;0,000335418;3,98631E-05;0,000208678;1,17682E-05;3,16869E-07;8,81799E-07;0,000240589;4,69344E-05;0,000189945;2,6817E-06
DE_J62_63;7,72879E-05;0;1,29526E-06;1,19517E-06;0,000122851;2,59014E-05;1,60953E-05;1,70566E-07;5,38154E-05;2,21705E-07;5,54819E-06;0;2,26239E-06;1,55654E-07;1,97357E-06;1,58898E-06;8,28937E-06;4,0297E-05;5,26385E-06;0;0
DE_K64;1,89182E-05;0,000280181;9,10641E-06;7,1828E-06;0,010672304;0,000168239;1,85749E-06;9,70158E-05;0,000236988;4,94763E-05;3,52697E-05;5,31808E-05;1,96661E-05;0,000483393;8,03406E-07;3,73468E-06;5,05062E-05;0,000148725;3,23046E-06;1,89385E-06;2,04595E-06
DE_K65;0,000211894;5,62807E-07;2,70058E-07;2,19519E-07;0,014987214;2,5091E-05;3,72749E-07;2,33065E-07;0,000413604;0,000126493;2,4038E-05;5,04869E-05;1,93576E-06;0,000193303;7,47096E-06;9,496E-08;6,90028E-06;1,55141E-05;5,07307E-05;4,7008E-07;0,000158152
DE_K66;1,3294E-06;2,35711E-06;1,27404E-07;1,96752E-06;0,000169014;1,08996E-05;2,09722E-07;4,68859E-07;0;1,36851E-06;2,01237E-05;4,17227E-06;1,2256E-06;0;1,07847E-06;1,27081E-07;6,28325E-07;2,3847E-05;1,17358E-06;2,57455E-06;1,79148E-06
DE_L;5,13726E-06;4,49594E-06;6,20271E-06;8,63352E-06;0,444818067;0,000248085;2,54372E-06;1,39171E-05;8,34784E-06;2,30542E-05;6,36472E-06;2,47366E-05;5,01941E-06;0,000573342;6,02553E-06;2,72582E-06;1,96591E-06;7,4709E-06;6,82487E-06;8,59037E-06;8,18982E-06
DE_M69_70;5,8948E-06;5,97915E-06;6,90346E-06;2,5525E-06;0,000479812;3,98828E-06;1,31642E-06;1,81419E-05;9,96623E-05;9,43721E-06;5,65201E-07;1,32674E-06;1,13523E-06;5,50881E-06;2,14068E-06;2,52323E-07;3,28782E-06;7,53323E-05;4,38371E-06;1,2464E-06;7,65346E-07
DE_M71;0;3,5166E-06;7,65248E-06;4,22122E-06;0,000875016;3,64123E-06;1,67979E-06;2,27247E-06;1,8741E-05;2,90071E-06;9,6563E-07;0;1,09029E-06;2,18494E-05;1,19641E-06;4,0943E-08;2,49363E-07;0;5,32532E-07;2,05499E-06;3,22776E-06
DE_M72;0;0;0;0;0;0;1,22854E-07;0;0;1,06519E-05;3,49702E-09;0;0;0;0;0;0;0;0;0;0
DE_M73;0;3,96183E-07;5,23018E-06;0;0;0;0;4,00452E-07;0;2,31223E-07;3,6466E-07;0;2,77287E-06;0;0;5,47618E-08;0;0;4,21952E-06;0;0
DE_M74_75;9,42304E-07;8,57692E-07;3,85911E-06;4,55479E-07;0,00316704;1,03033E-05;1,9078E-06;6,11739E-08;9,96933E-05;5,20545E-06;6,43351E-06;3,14395E-07;1,17127E-05;7,05343E-06;5,79799E-07;6,49886E-08;7,98135E-08;3,71686E-05;2,83008E-06;2,2465E-07;3,10009E-07
DE_N77;8,28797E-07;3,22297E-07;5,04419E-06;5,75215E-07;0,001570986;2,26869E-05;1,52414E-06;1,80005E-07;3,50588E-06;6,42863E-06;8,20358E-06;1,68493E-05;2,88115E-06;1,77962E-05;3,67571E-07;2,11233E-07;2,49004E-07;1,47447E-05;4,9718E-06;1,48793E-06;1,98836E-07
DE_N78;0;0;9,53032E-07;0;8,81117E-05;2,67714E-06;1,91998E-07;1,15451E-07;4,77516E-06;9,23074E-07;1,70184E-05;0;3,24057E-06;0;3,79971E-07;0;0;1,35973E-06;0;0;0
DE_N79;1,71332E-05;1,86546E-07;3,85703E-07;3,92705E-08;0,001355121;3,62837E-07;1,46646E-06;9,57758E-06;9,75913E-07;1,15307E-06;1,19149E-07;6,51102E-07;1,51831E-05;0,000566584;6,93479E-08;0;0,00010835;2,53374E-05;6,80429E-08;1,23719E-07;1,4081E-06
DE_N80T82;1,36952E-05;1,21172E-05;9,15243E-06;4,16305E-06;0,015054421;3,73365E-05;4,14122E-06;2,54294E-05;2,20805E-05;5,06766E-05;2,25003E-05;3,01166E-06;9,90862E-06;8,15253E-05;1,53291E-05;1,55815E-07;2,61777E-06;0,000455611;7,15025E-05;2,02725E-05;2,63889E-05
DE_O84;7,09549E-08;0;5,67562E-07;9,36294E-08;0,002184811;2,25779E-07;0;5,72229E-08;2,72802E-07;7,82452E-05;9,4038E-08;0;1,30514E-05;0;0;0;4,207E-05;3,35951E-07;4,7951E-07;0;0
DE_P85;9,14144E-07;7,18582E-08;1,32134E-07;3,13391E-08;0,001556996;2,78056E-06;8,70203E-07;2,28356E-08;1,47155E-07;1,09261E-06;2,44074E-09;7,73121E-07;2,72491E-06;5,7484E-07;8,24473E-07;0;3,53821E-08;1,04028E-05;6,27382E-09;2,30366E-08;5,99186E-09
DE_Q86;5,32944E-07;4,61335E-07;1,86898E-06;9,68857E-07;0,007961644;1,26904E-05;1,18604E-06;1,90734E-07;3,57602E-07;6,80853E-07;1,12586E-07;5,62537E-07;5,85565E-06;1,41554E-06;1,00301E-06;8,61533E-07;9,22525E-08;3,05561E-05;5,13116E-07;1,81024E-07;3,09943E-07
DE_Q87_88;1,59514E-06;1,74944E-06;4,11492E-07;1,00092E-06;0,004425156;1,3472E-06;2,75228E-07;5,01897E-07;1,71688E-06;3,06985E-07;2,07575E-07;7,91776E-07;9,41003E-08;6,14088E-07;9,69629E-07;1,12598E-07;8,82401E-07;6,44419E-07;1,63527E-07;9,20243E-07;4,92867E-07
DE_R90T92;4,9303E-07;5,46831E-06;1,0611E-07;4,52062E-07;0,004091837;1,25108E-05;1,15166E-06;4,98845E-07;4,97942E-06;2,29001E-07;5,02165E-08;3,0991E-07;2,47935E-07;3,25907E-06;1,36122E-06;0;5,27314E-06;3,11358E-06;1,9734E-07;1,58634E-07;1,5679E-07
DE_R93;6,87659E-07;2,53833E-07;8,65365E-08;1,64367E-07;0,003432017;2,85714E-06;2,00884E-07;1,59831E-07;3,20541E-07;6,3046E-07;6,5485E-08;8,71102E-08;1,60536E-08;1,89809E-05;3,30473E-07;1,86446E-07;1,52926E-07;1,31785E-06;2,73245E-08;1,45082E-07;3,16542E-07
DE_S94;1,33996E-06;1,10585E-07;3,96988E-07;7,28922E-07;0,000768596;9,67128E-07;0;0;0;5,23634E-07;3,07157E-08;4,9531E-06;1,58917E-06;1,57576E-05;6,61705E-07;0;6,76068E-07;5,78928E-07;0;2,93422E-07;0
DE_S95;5,72061E-07;1,40596E-07;1,30528E-06;7,54909E-07;0,000280462;1,28098E-07;1,98457E-07;4,97144E-08;2,24642E-07;1,169E-06;2,46013E-07;4,59458E-07;9,17E-08;5,69922E-07;1,00105E-06;8,7931E-07;6,26983E-08;1,52155E-05;4,12324E-08;1,46368E-07;2,80268E-07
DE_S96;3,77746E-07;2,99393E-07;8,78674E-08;1,79201E-07;0,01084293;3,24582E-07;8,97389E-08;1,54814E-07;3,77428E-07;1,07685E-07;4,63206E-08;2,00013E-07;2,62442E-08;1,34433E-07;1,10468E-07;0;1,68187E-07;2,65695E-07;2,58259E-08;3,97665E-07;1,98248E-07
DE_T;0;0;0;0;0,001274426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_A01;8,19904E-05;9,39113E-05;0,00012362;0,000232999;0,000256237;0,008761753;0,00076985;7,5781E-05;5,74502E-05;0,000130882;0,000212623;5,06741E-05;0,00070317;1,37638E-05;0,000587183;0,00027749;8,8879E-05;0,001006291;0,000275763;5,07941E-05;9,46495E-05
DK_A02;1,25762E-07;3,00585E-07;1,85001E-07;3,07292E-08;2,16589E-06;0,000233553;2,85994E-07;9,57385E-08;1,71115E-07;1,8846E-07;3,98866E-07;9,74719E-08;2,9297E-07;0;5,78911E-07;0;1,33081E-07;7,13928E-06;4,88401E-07;4,66117E-08;2,78567E-07
DK_A03;9,12922E-06;5,81502E-05;3,85902E-05;1,97412E-06;1,71583E-05;0,000193932;1,13809E-05;0,000126282;5,14942E-05;3,4676E-05;7,86993E-06;2,34239E-06;0,000102688;1,25957E-05;0,00024542;2,57087E-06;4,79604E-05;4,20305E-06;4,12882E-05;6,93154E-06;4,18458E-06
DK_B;8,78339E-08;3,37919E-07;1,04661E-06;1,53963E-07;3,9978E-05;0,007174077;4,76652E-07;9,53798E-09;3,52689E-09;0;1,34619E-06;2,24525E-05;6,79557E-07;7,43454E-09;2,01042E-06;3,60208E-07;5,39459E-05;2,60174E-06;6,50645E-07;1,49395E-08;7,93495E-07
DK_C10T12;0,000266726;0,0003596;0,001161106;0,001194886;0,000841042;0,03748451;0,004439793;0,000426176;0,00024737;0,00172607;0,001004546;0,000384408;0,00458743;5,13699E-05;0,003700499;0,0027819;0,000453843;0,001289117;0,001005569;0,000359683;0,000655509
DK_C13T15;3,30654E-05;0,000128676;2,82048E-06;2,3285E-05;4,55936E-05;0,001250669;0,000205769;1,13544E-05;2,68205E-05;1,86214E-05;3,20641E-06;6,35761E-06;9,70429E-05;2,81394E-05;8,51999E-05;8,49732E-05;0,000140041;3,43512E-05;2,80678E-06;1,10609E-05;3,04419E-05
DK_C16;1,12673E-06;3,27797E-06;2,82254E-06;4,61563E-07;1,86323E-05;0,001045534;3,05379E-06;5,94739E-07;1,37656E-06;2,64852E-07;5,68045E-08;3,65676E-07;2,06279E-05;6,27189E-07;3,95912E-06;3,00846E-06;5,96861E-06;9,596E-06;3,12722E-06;3,59558E-07;1,04699E-06
DK_C17;6,07493E-06;4,5047E-06;1,65778E-06;9,40704E-06;7,0617E-06;0,000212986;9,9425E-06;4,23134E-07;7,40804E-06;3,78716E-06;3,76972E-06;1,01471E-05;1,44151E-05;1,32832E-06;9,81978E-06;1,56906E-05;1,4169E-05;3,06864E-06;5,26915E-06;7,58804E-06;1,44119E-05
DK_C18;0;6,40685E-07;4,06321E-07;2,72925E-07;1,32799E-06;2,63539E-06;3,54959E-06;1,43622E-09;0;1,37922E-07;5,24587E-08;3,99891E-07;0;2,97618E-09;6,19441E-07;5,88509E-06;2,38338E-07;2,38302E-06;3,38505E-07;0;4,29338E-06
DK_C19;1,0584E-06;1,98939E-05;1,83686E-06;2,40678E-06;1,67839E-05;0,027723321;0,0001628;2,4311E-06;2,74761E-05;3,19794E-06;4,67614E-07;1,59838E-07;9,56187E-06;4,6417E-05;2,77043E-05;5,55796E-06;0,000161125;2,76712E-05;1,60496E-07;2,85043E-06;1,64493E-06
DK_C20;4,85982E-05;2,57203E-05;3,02648E-05;5,23398E-05;3,60731E-05;0,003815049;0,000106124;4,57007E-05;4,56491E-05;4,12697E-05;3,64225E-05;2,31289E-05;8,02913E-05;3,37804E-05;0,000198894;0,00011363;6,87378E-05;6,59625E-05;0,000220898;2,81882E-05;5,2805E-05
DK_C21;4,50927E-05;1,80343E-05;0,000543148;1,9835E-05;1,09942E-05;0,00073184;0,000158593;9,31003E-05;6,49899E-05;8,97338E-05;5,79866E-05;0,000117219;3,59024E-05;1,26361E-05;0,001060767;8,13222E-05;2,21677E-05;0,000299169;0,000238683;1,41015E-05;0,000123449
DK_C22;1,09595E-05;6,29138E-06;4,25095E-06;4,68175E-06;1,5124E-05;0,000850705;2,69271E-05;1,34691E-06;1,20698E-05;1,17771E-06;6,74291E-07;4,67742E-06;4,44144E-05;2,63347E-06;2,09703E-05;6,29998E-06;1,43831E-05;1,11339E-05;1,56311E-05;1,15626E-06;7,90033E-06
DK_C23;4,77197E-06;8,53449E-06;5,63837E-06;3,31787E-06;8,33195E-06;0,002984776;2,43781E-05;2,51251E-06;3,74939E-06;4,99081E-06;6,18021E-06;2,68681E-06;0,000156067;2,37961E-06;2,07506E-05;6,47217E-06;1,63192E-05;3,64845E-05;1,08928E-05;1,09256E-06;7,45733E-06
DK_C24;3,72363E-08;2,70093E-07;1,28437E-08;2,2615E-07;0;2,32101E-05;0;4,70504E-09;1,39041E-07;1,22225E-09;1,02798E-08;0;0;3,60943E-10;2,44447E-07;3,07427E-07;0;2,38331E-07;3,8169E-08;2,07175E-08;4,60613E-08
DK_C25;6,25634E-06;6,35759E-06;2,95957E-06;3,28335E-06;7,33467E-06;0,000581031;1,04775E-05;2,49414E-06;5,64894E-06;3,38324E-06;4,07429E-07;3,41481E-06;3,08613E-05;8,253E-07;1,08059E-05;1,29056E-05;2,27138E-05;6,31439E-06;1,06861E-05;2,16898E-06;5,07509E-06
DK_C26;3,3782E-05;1,54482E-05;1,91309E-05;4,86963E-05;3,16113E-05;0,001118798;8,7306E-05;9,25492E-06;2,06924E-05;3,27374E-06;9,01722E-06;3,89208E-06;4,05664E-05;1,23735E-05;3,4063E-05;4,48387E-05;4,75063E-05;2,39265E-05;2,20459E-06;1,40312E-05;1,19386E-05
DK_C27;8,45664E-06;1,32675E-05;2,25229E-06;2,11897E-05;4,78072E-06;0,000232744;1,94347E-05;2,73407E-06;1,7313E-05;2,27504E-06;4,87916E-06;4,17837E-06;3,09531E-05;7,83562E-06;3,86673E-05;3,07615E-05;2,07763E-05;1,10571E-05;1,54231E-06;2,12144E-06;4,30707E-06
DK_C28;1,32163E-05;8,33496E-06;5,24377E-06;1,56911E-05;4,95631E-06;0,000408639;1,17299E-05;3,70515E-06;1,32296E-05;5,4868E-06;1,1169E-06;1,3689E-06;4,01395E-05;3,64385E-06;1,41206E-05;0,000102121;1,19102E-05;1,13704E-05;2,35384E-06;5,83935E-06;3,43485E-06
DK_C29;1,26689E-05;9,52485E-06;7,40872E-07;9,72453E-06;8,42173E-06;9,58062E-05;1,22318E-05;2,49852E-06;2,13442E-05;4,36492E-06;2,46735E-06;4,36234E-06;1,08256E-05;2,99909E-05;6,53684E-06;8,01296E-06;1,65742E-05;7,83276E-06;1,86582E-07;2,66632E-05;5,24314E-07
DK_C30;1,44619E-06;2,81208E-06;5,38385E-07;4,29129E-07;1,25267E-06;0,000409139;2,76394E-06;1,39401E-06;1,29515E-06;7,6067E-07;4,66639E-08;3,71486E-07;6,48386E-06;3,01132E-06;5,7262E-07;1,81158E-06;3,54835E-06;1,2545E-06;4,45044E-08;3,73747E-07;6,21102E-07
DK_C31_32;0,000160387;0,000120506;6,2003E-05;8,23538E-05;8,31403E-05;0,003721532;0,000138719;4,66746E-05;0,000203152;5,13765E-05;2,78787E-05;5,42243E-05;0,000121049;0,000187981;0,000194083;0,000160731;0,000289056;5,45851E-05;2,68194E-05;4,6775E-05;0,000163448
DK_C33;0;1,48178E-06;1,20875E-07;2,08938E-07;5,0976E-07;0,001435029;1,88443E-07;2,64083E-07;5,20375E-07;1,22915E-07;2,91077E-08;0;4,99182E-07;3,13517E-09;7,67869E-07;8,87336E-07;3,32501E-07;3,60273E-07;9,60342E-09;5,27701E-09;5,89035E-08
DK_D35;1,3943E-07;4,81562E-06;4,71819E-06;0;7,93436E-05;0,104775201;1,237E-06;0;4,51702E-08;9,13179E-08;6,67378E-07;7,50161E-06;8,06114E-07;0,000890983;2,45259E-06;4,69088E-07;3,22254E-05;6,08301E-07;2,46824E-07;4,09904E-07;1,30774E-07
DK_E36;0;0;0;0;2,62224E-09;0,015598476;0;0;2,3674E-09;0;0;0;0;0;0;0;5,4346E-08;0;1,53572E-08;0;0
DK_E37T39;0;1,61411E-07;8,57715E-07;1,05281E-06;3,88173E-06;0,033566804;0;0;1,12758E-06;6,05055E-07;1,53863E-06;7,58868E-07;4,43423E-05;6,7846E-05;2,16122E-05;0;8,93389E-07;4,56278E-09;0;0;2,96595E-06
DK_F;7,02905E-09;0;9,37601E-08;0;7,89028E-06;0,003334409;9,31764E-08;0;2,73839E-06;1,26224E-06;3,0607E-07;2,33459E-08;2,19438E-05;2,07443E-07;9,57681E-07;0;0;1,34075E-05;5,97172E-08;0;6,3721E-07
DK_G45;3,23397E-09;0;6,26843E-07;8,46199E-07;1,18484E-05;0,005880694;0;1,24001E-07;5,4574E-08;1,67432E-06;2,30991E-08;0;8,94951E-07;2,30703E-06;0;2,71912E-06;7,38128E-07;7,79923E-09;1,6291E-08;2,03186E-07;6,46739E-08
DK_G46;0;0;0;0;0;0,000109638;0;0;0;0;0;0;0;0;0;2,77599E-06;0;0;0;0;0
DK_G47;0;0;0;0;0;0,000587797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_H49;2,25367E-05;4,69764E-06;1,33242E-05;0;3,2529E-06;0,003911909;3,13036E-07;2,08262E-07;3,29666E-06;3,46353E-05;4,70005E-07;3,33955E-07;2,20307E-05;7,6042E-06;1,49904E-05;0;2,75027E-05;1,72718E-05;6,07822E-06;0;1,88513E-05
DK_H50;2,42307E-06;1,02009E-06;5,07848E-07;0;2,15428E-07;0,000688099;8,6134E-05;7,37303E-05;6,90854E-05;2,76468E-05;4,49312E-05;0;1,65392E-05;1,93338E-05;1,91201E-06;0,000291971;1,73781E-09;4,15745E-06;4,00582E-06;0;5,66109E-06
DK_H51;3,3363E-06;8,9231E-06;9,3445E-06;0,000115723;2,97286E-05;5,80073E-05;1,57127E-05;2,0372E-06;2,64819E-05;2,58639E-05;9,89002E-08;5,33606E-06;9,30558E-05;4,05065E-06;1,88392E-05;1,0761E-05;1,26822E-05;1,77937E-05;3,58328E-06;1,05608E-05;1,4105E-05
DK_H52;1,59138E-06;0;8,2257E-08;0;1,60404E-06;0,001312828;0;0;1,47024E-06;2,43558E-06;6,32083E-09;2,4801E-06;2,09679E-05;1,33909E-06;0;0;0;1,64545E-06;2,26291E-11;0;0
DK_H53;0;0;1,90587E-07;0;9,13567E-07;4,70563E-05;0;1,36987E-08;8,41379E-08;3,08664E-08;5,48386E-09;7,17833E-10;3,38356E-07;1,33388E-07;0;0;1,03916E-08;2,93258E-07;7,19332E-08;0;0
DK_I;0;1,5292E-08;3,09141E-06;0;2,56149E-07;0,024135325;0;1,01601E-08;3,28735E-08;2,90691E-06;7,0627E-08;1,01828E-06;4,40564E-06;5,88824E-06;1,43998E-08;0;0;2,3761E-06;1,94874E-06;1,47827E-08;0
DK_J58;4,60298E-05;2,00183E-06;9,15142E-07;4,1561E-07;1,95174E-05;0,003520118;2,9424E-05;4,33848E-07;6,65004E-06;1,15921E-07;4,82614E-07;2,54005E-06;2,36461E-06;2,70447E-06;9,67517E-06;3,82206E-05;2,66097E-05;4,87288E-06;4,66225E-07;2,83094E-06;9,05053E-06
DK_J59_60;1,00779E-06;1,40634E-08;3,37992E-08;2,85061E-07;2,82065E-06;0,001950285;8,04775E-06;4,2456E-08;1,21131E-06;6,18741E-08;1,03083E-07;3,02867E-08;3,64788E-06;2,72502E-08;2,54819E-06;1,04002E-05;4,25573E-07;8,70746E-07;1,50509E-09;2,00105E-08;1,35628E-07
DK_J61;3,94959E-07;6,10307E-08;1,70398E-06;3,79874E-08;3,36869E-06;0,006270729;1,24329E-06;1,46183E-08;6,13269E-07;3,88896E-07;9,26674E-07;3,86332E-06;2,26128E-06;5,47358E-07;1,23731E-06;2,78845E-05;4,8139E-07;7,28436E-06;6,44345E-07;1,21976E-06;5,60813E-07
DK_J62_63;9,79686E-07;0;2,14224E-08;4,30262E-08;2,45186E-07;0,000248428;5,21632E-06;1,67415E-09;1,695E-06;1,83358E-09;4,06279E-07;0;3,0869E-07;1,3671E-09;1,24655E-07;3,40039E-07;5,1469E-07;4,14949E-07;1,28749E-07;0;0
DK_K64;1,42874E-07;1,50715E-05;6,14347E-07;1,04099E-07;1,11129E-05;0,013659953;5,75222E-07;1,04762E-06;5,96787E-07;8,63254E-06;7,47381E-07;1,04731E-06;2,82036E-06;4,24929E-06;0;0;2,31628E-06;2,1097E-06;1,42843E-07;0;0
DK_K65;1,87738E-06;4,51053E-06;2,91955E-08;0;2,62607E-09;0,007804745;2,32968E-08;0;1,06563E-06;5,78383E-06;4,00767E-08;2,29692E-07;8,21005E-07;5,28397E-06;6,90863E-07;0;1,81161E-07;2,97679E-06;1,96426E-07;0;5,8182E-06
DK_K66;1,00967E-08;0;1,19442E-08;0;1,11182E-07;0,000889625;0;0;0;2,61833E-08;4,04872E-06;2,78151E-07;9,77872E-08;0;0;0;0;2,87879E-06;1,24849E-07;1,20682E-07;0
DK_L;1,14928E-08;1,00132E-08;0;0;3,03517E-08;0,492436526;0;1,56196E-08;1,37611E-08;4,4722E-08;7,9559E-08;3,70864E-08;1,43412E-07;6,29908E-07;0;0;6,89792E-09;7,43374E-08;4,28339E-08;0;0
DK_M69_70;1,12855E-08;2,6282E-09;1,71942E-06;0;6,48793E-07;5,76844E-05;4,64618E-08;4,59718E-07;1,85743E-06;7,15535E-07;1,94561E-08;3,6918E-08;3,37327E-07;1,45607E-07;1,05813E-07;0;2,27531E-09;6,59147E-06;6,09755E-08;1,8696E-08;1,79659E-09
DK_M71;0;2,73666E-09;1,65406E-07;0;7,96442E-07;0,000157596;0;8,05482E-09;6,87362E-07;2,40338E-07;1,40172E-07;0;1,24604E-07;5,59344E-07;8,86232E-09;0;6,11183E-10;0;2,31804E-08;1,81858E-08;1,31745E-08
DK_M72;0;0;0;0;0;0;2,45708E-08;0;0;1,21736E-05;1,68126E-10;0;0;0;0;0;0;0;0;0;0
DK_M73;0;0;2,19387E-07;0;0;0;0;0;0;2,89029E-09;1,12781E-08;0;6,97934E-07;0;0;0;0;0;4,10811E-07;0;0
DK_M74_75;1,47235E-08;2,7315E-08;4,7865E-08;0;9,32275E-07;0,001152312;9,18571E-07;7,41502E-10;2,39663E-06;1,97259E-07;3,18026E-07;0;2,08286E-06;9,79643E-08;8,58961E-08;0;1,33022E-09;2,04122E-06;3,74019E-08;0;0
DK_N77;4,33925E-09;0;8,17534E-09;0;1,99638E-07;0,004599143;4,76292E-08;2,13024E-09;1,54282E-08;7,6553E-08;1,58849E-07;3,70314E-08;2,45832E-07;3,15535E-08;1,83785E-08;0;0;2,31764E-07;3,63705E-08;0;0
DK_N78;0;0;0;0;3,889E-09;6,32105E-05;0;0;1,77374E-08;9,55564E-10;2,23046E-08;0;6,75119E-08;0;8,4438E-09;0;0;1,13465E-08;0;0;0
DK_N79;0;0;0;0;1,73363E-06;0,006661896;0;8,7755E-09;5,14654E-09;2,59701E-09;0;9,04308E-09;5,15106E-07;8,24602E-09;0;0;1,59427E-07;4,18596E-07;8,00504E-10;0;0
DK_N80T82;2,19475E-08;1,00391E-08;2,89787E-07;0;3,51899E-05;0,003684493;0;1,41776E-06;6,00577E-07;1,85556E-05;1,05029E-06;3,19295E-07;3,16314E-06;8,72643E-06;5,21728E-06;0;3,41299E-09;7,9662E-05;4,5089E-06;3,34242E-06;2,29869E-07
DK_O84;2,18323E-09;0;1,20956E-07;2,20304E-08;1,02191E-06;0,002511131;0;7,98459E-09;4,37719E-09;3,39768E-06;2,239E-08;7,67161E-08;4,40654E-06;6,14467E-08;0;0;5,72042E-07;8,87417E-08;1,01121E-07;0;0
DK_P85;1,26379E-08;0;4,8788E-09;0;6,43013E-07;0,000891201;1,54703E-07;0;4,71841E-09;4,2706E-08;4,51007E-10;2,06904E-08;1,32132E-07;1,51274E-08;5,80429E-08;0;0;2,03431E-07;4,45478E-10;0;0
DK_Q86;0;0;0;0;1,74507E-08;0,002630856;0;0;7,8455E-08;0;0;0;5,37505E-07;7,11328E-09;0;0;2,70535E-09;2,80827E-07;0;0;0
DK_Q87_88;1,21502E-06;1,23095E-07;6,52365E-08;0;8,49781E-09;0,005574303;0;0;3,9243E-08;2,7149E-06;0;9,13588E-08;1,25467E-07;5,91981E-06;0;4,89801E-06;1,03638E-07;2,02339E-08;5,69318E-08;0;0
DK_R90T92;4,7809E-07;9,13293E-07;2,21063E-08;5,89646E-08;4,70612E-07;0,007807647;4,82952E-07;1,77399E-08;1,75571E-07;2,4492E-08;4,39394E-08;5,11192E-08;4,82096E-08;7,38599E-08;5,65033E-07;2,73992E-06;7,11897E-07;2,07729E-07;2,41901E-08;2,6439E-08;7,83952E-08
DK_R93;0;0;0;0;7,54348E-09;0,003471094;0;0;4,39097E-10;2,09734E-09;1,51119E-08;7,41364E-09;0;2,09734E-08;0;0;0;5,79595E-09;5,46489E-10;0;0
DK_S94;7,3222E-09;0;0;0;5,60631E-08;0,003645906;0;0;0;1,82834E-07;6,98085E-10;2,54005E-07;5,4799E-08;1,83076E-06;0;0;6,63625E-08;2,46352E-09;0;0;0
DK_S95;0;0;0;0;1,36093E-08;0,000235892;0;0;8,5364E-09;0;3,61784E-09;0;7,64167E-08;0;1,51674E-08;0;0;0;0;0;1,16778E-08
DK_S96;0;0;0;0;2,89306E-10;0,003643513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_T;0;0;0;0;0;0,000255539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EE_A01;8,67281E-07;1,15039E-05;4,56891E-06;2,20852E-06;6,65575E-06;7,74304E-06;0,022731173;2,57138E-06;4,11881E-07;9,1693E-07;4,78718E-06;2,5065E-06;0,000553491;3,42194E-06;0,001833119;5,99978E-05;4,68968E-06;3,8874E-05;1,87744E-06;2,96464E-06;4,89268E-06
