rowLabels;AT_P3_S14;BE_P3_S14;BG_P3_S14;CY_P3_S14;DE_P3_S14;DK_P3_S14;EE_P3_S14;ES_P3_S14;FR_P3_S14;GR_P3_S14;HR_P3_S14;HU_P3_S14;LT_P3_S14;LU_P3_S14;LV_P3_S14;MT_P3_S14;NL_P3_S14;PL_P3_S14;RO_P3_S14;SI_P3_S14;SK_P3_S14
DE_K66;1,54638E-06;2,30249E-06;1,40733E-07;2,54706E-06;0,000209141;1,21373E-05;2,54958E-07;5,367E-07;0;1,35207E-06;2,61429E-05;4,66808E-06;1,29603E-06;0;2,49291E-06;1,37217E-07;6,81143E-07;2,34323E-05;1,34845E-06;2,86295E-06;1,95673E-06
DE_L;4,66235E-06;4,38342E-06;6,36497E-06;8,10313E-06;0,408462825;0,000232621;2,92859E-06;1,26629E-05;7,95068E-06;2,21899E-05;5,93106E-06;2,42323E-05;5,3118E-06;0,000522519;5,42813E-06;1,91677E-06;1,8635E-06;7,22269E-06;7,1941E-06;7,44529E-06;7,55191E-06
DE_M69_70;6,85694E-06;5,84061E-06;7,62567E-06;3,30552E-06;0,000593728;4,44117E-06;1,60037E-06;2,07669E-05;0,000115233;9,32384E-06;7,34241E-07;1,48441E-06;1,20047E-06;6,42982E-06;4,94827E-06;2,72448E-07;3,56421E-06;7,40223E-05;5,06831E-06;1,38602E-06;8,47333E-07
DE_M71;0;3,88659E-06;1,90069E-05;4,21003E-06;0,001150506;5,56983E-06;3,13143E-06;3,25318E-06;2,09018E-05;3,82871E-06;2,24982E-06;0;1,53579E-06;3,05723E-05;2,74733E-06;4,86342E-08;3,7649E-07;0;1,04234E-06;3,15944E-06;3,7249E-06
DE_M72;0;0;0;0;0;0;1,38801E-07;0;0;1,04119E-05;5,28291E-09;0;0;0;0;0;0;0;0;0;0
DE_M73;0;3,91512E-07;5,6165E-06;0;0;0;0;3,81055E-07;0;2,26012E-07;5,50888E-07;0;2,94046E-06;0;0;5,04621E-08;0;0;4,48835E-06;0;0
DE_M74_75;9,90017E-07;8,20833E-07;4,04275E-06;4,72168E-07;0,003554913;1,09689E-05;1,90737E-06;6,82011E-08;0,000105004;5,10083E-06;7,66976E-06;3,26412E-07;1,26624E-05;7,15982E-06;7,3397E-07;7,33605E-08;8,11371E-08;3,56324E-05;2,98287E-06;2,45251E-07;3,1783E-07
DE_N77;9,76445E-07;3,33222E-07;7,11634E-06;6,46821E-07;0,00198265;2,75945E-05;1,64231E-06;2,36665E-07;3,64117E-06;6,92554E-06;1,09303E-05;2,01505E-05;3,45108E-06;2,09174E-05;5,27784E-07;2,45488E-07;2,88591E-07;1,47902E-05;6,73086E-06;2,00317E-06;2,64733E-07
DE_N78;0;0;1,05272E-06;0;0,000109023;2,98094E-06;2,33394E-07;1,32148E-07;5,52069E-06;9,11984E-07;2,2131E-05;0;3,4268E-06;0;8,77791E-07;0;0;1,33608E-06;0;0;0
DE_N79;1,95475E-05;1,73567E-07;4,69598E-07;5,82115E-08;0,001678016;4,28891E-07;1,51454E-06;1,32729E-05;9,8901E-07;1,38462E-06;2,41847E-07;7,00645E-07;1,91283E-05;0,000550891;8,91882E-08;0;0,000111163;2,35743E-05;6,89871E-08;1,48128E-07;1,68423E-06
DE_N80T82;1,26255E-05;1,19146E-05;9,43791E-06;4,07063E-06;0,01400913;3,55662E-05;4,77907E-06;2,33318E-05;2,15002E-05;4,90006E-05;2,17387E-05;2,95831E-06;1,05709E-05;7,81851E-05;1,47502E-05;1,50036E-07;2,61366E-06;0,000441735;7,59714E-05;1,76663E-05;2,43263E-05
DE_O84;7,31459E-08;0;6,09485E-07;9,01803E-08;0,002695424;2,19784E-07;0;5,44511E-08;2,61334E-07;7,64818E-05;1,42062E-07;0;1,38403E-05;0;0;0;4,07848E-05;3,28836E-07;5,10061E-07;0;0
DE_P85;1,04825E-06;7,03476E-08;1,76482E-07;4,15865E-08;0,001971006;3,03205E-06;9,87161E-07;3,07018E-08;1,41662E-07;1,35655E-06;9,74099E-08;1,05036E-06;3,69379E-06;7,09815E-07;1,2789E-06;0;3,05797E-08;9,53441E-06;2,44873E-08;3,41044E-08;6,58868E-09
DE_Q86;5,74428E-07;4,90229E-07;1,66821E-06;9,93572E-07;0,009683946;1,22474E-05;7,95584E-07;2,08313E-07;3,83807E-07;6,98564E-07;1,04659E-07;5,93366E-07;6,2039E-06;1,55948E-06;8,86578E-07;9,4413E-07;9,93469E-08;2,97127E-05;5,27979E-07;2,328E-07;2,98918E-07
DE_Q87_88;1,84589E-06;1,73764E-06;4,54298E-07;1,07586E-06;0,0054754;1,49913E-06;3,08031E-07;5,74485E-07;1,98542E-06;3,03951E-07;2,00083E-07;8,84215E-07;1,00026E-07;7,19318E-07;2,21983E-06;1,21471E-07;9,58798E-07;6,37811E-07;1,96315E-07;1,0254E-06;5,91422E-07
DE_R90T92;5,62651E-07;5,30674E-06;1,18937E-07;6,03785E-07;0,005054376;1,46351E-05;1,04979E-06;6,64253E-07;5,10803E-06;2,20573E-07;6,18536E-08;3,2563E-07;3,19682E-07;3,71341E-06;1,62486E-06;0;5,49142E-06;2,96371E-06;2,03074E-07;1,90753E-07;1,70024E-07
DE_R93;7,84623E-07;2,31703E-07;9,73597E-08;2,46697E-07;0,004249679;3,35555E-06;1,7994E-07;2,20294E-07;3,22719E-07;6,02935E-07;8,00299E-08;9,17975E-08;2,02788E-08;1,8044E-05;3,90471E-07;2,22915E-07;1,51535E-07;1,22448E-06;2,56065E-08;1,73144E-07;3,18324E-07
DE_S94;1,38134E-06;1,09281E-07;4,26311E-07;7,0207E-07;0,000948224;9,41447E-07;0;0;0;5,11833E-07;4,6402E-08;4,87501E-06;1,68522E-06;1,47704E-05;6,31272E-07;0;6,55414E-07;5,66667E-07;0;2,62578E-07;0
DE_S95;6,58642E-07;1,46533E-07;1,5871E-06;8,843E-07;0,000346811;1,46055E-07;2,10431E-07;5,81438E-08;2,51207E-07;1,17486E-06;3,54222E-07;5,07531E-07;1,08794E-07;7,57734E-07;1,7549E-06;9,35816E-07;7,16178E-08;1,54601E-05;5,14004E-08;1,82743E-07;3,63079E-07
DE_S96;4,30974E-07;3,01431E-07;9,91683E-08;2,30819E-07;0,013357104;3,52118E-07;1,00679E-07;1,78142E-07;4,27921E-07;1,06557E-07;6,25177E-08;2,2392E-07;2,88977E-08;1,58985E-07;2,35564E-07;0;1,83388E-07;2,64533E-07;3,25897E-08;4,55108E-07;2,60026E-07
DE_T;0;0;0;0;0,001563784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_A01;8,38475E-05;9,93379E-05;0,000111337;0,000210235;0,000258728;0,009954783;0,000619734;7,6251E-05;5,91479E-05;0,0001355;0,000197526;5,06296E-05;0,000624074;1,29941E-05;0,000586976;0,000281157;9,23202E-05;0,001068236;0,000252809;4,9198E-05;0,000100145
DK_A02;1,28695E-07;2,93671E-07;1,76486E-07;2,78085E-08;2,20168E-06;0,000244546;2,38837E-07;9,63808E-08;1,71E-07;1,92936E-07;3,68222E-07;9,63306E-08;2,67992E-07;0;5,52144E-07;0;1,28527E-07;6,94305E-06;4,49699E-07;4,33958E-08;2,80737E-07
DK_A03;9,16875E-06;5,9952E-05;3,4707E-05;1,78413E-06;1,79373E-05;0,000213188;9,25253E-06;0,000126967;5,49313E-05;3,57358E-05;7,30086E-06;2,33212E-06;9,18072E-05;1,31272E-05;0,000262119;2,61591E-06;5,01793E-05;4,42151E-06;3,78729E-05;6,63997E-06;4,40843E-06
DK_B;8,72865E-08;3,27174E-07;1,07447E-06;1,46287E-07;3,8752E-05;0,007019601;4,79753E-07;1,10261E-08;3,41513E-09;0;1,28104E-06;2,20331E-05;7,54368E-07;6,94425E-09;1,83877E-06;3,71371E-07;5,14269E-05;2,51428E-06;6,84078E-07;1,33877E-08;7,35394E-07
DK_C10T12;0,000247451;0,000378918;0,001052899;0,001071697;0,000786067;0,04005649;0,003510064;0,000428614;0,000251174;0,001779642;0,000926663;0,000377718;0,003989706;4,22887E-05;0,003622772;0,002773667;0,000427116;0,001377737;0,000937395;0,000328598;0,000687725
DK_C13T15;3,56556E-05;0,00014405;3,49435E-06;3,02392E-05;5,53098E-05;0,001243205;0,000207456;1,37036E-05;2,52943E-05;1,86325E-05;6,59546E-06;7,94756E-06;0,000111651;2,99248E-05;0,000153401;8,91257E-05;0,000155673;3,47792E-05;3,7154E-06;1,43646E-05;3,89448E-05
DK_C16;1,0662E-06;3,44154E-06;2,91292E-06;4,52605E-07;1,82386E-05;0,001003702;3,34639E-06;5,69623E-07;1,38646E-06;2,59315E-07;6,54821E-08;3,61578E-07;2,21777E-05;6,40791E-07;4,08057E-06;2,77207E-06;6,17391E-06;9,35457E-06;3,30036E-06;3,50698E-07;1,12106E-06
DK_C17;6,39319E-06;4,45307E-06;1,77223E-06;9,38543E-06;8,01155E-06;0,000215598;9,69427E-06;4,57865E-07;7,67811E-06;3,75206E-06;4,47852E-06;9,98245E-06;1,54197E-05;1,35797E-06;1,2728E-05;1,67059E-05;1,45887E-05;2,98066E-06;5,71774E-06;8,28067E-06;1,63429E-05
DK_C18;0;6,25842E-07;4,48823E-07;3,47706E-07;1,64316E-06;2,93445E-06;4,31491E-06;1,64393E-09;0;1,36265E-07;6,8218E-08;4,47334E-07;0;3,47364E-09;1,431E-06;6,35437E-06;2,58367E-07;2,34158E-06;3,66186E-07;0;4,13616E-06
DK_C19;1,20134E-06;2,0173E-05;2,17558E-06;2,32886E-06;1,7344E-05;0,031275622;0,000266152;3,3452E-06;2,85142E-05;3,34941E-06;6,12064E-07;1,70565E-07;1,21672E-05;6,23805E-05;3,42768E-05;6,33037E-06;0,000181977;2,69167E-05;1,94959E-07;3,31161E-06;1,63587E-06
DK_C20;5,22687E-05;2,61469E-05;3,24332E-05;5,67992E-05;3,99731E-05;0,003996562;0,000119667;4,87566E-05;4,98243E-05;4,18166E-05;4,34736E-05;2,46252E-05;8,83675E-05;3,75732E-05;0,000294986;0,000120622;7,48371E-05;6,49996E-05;0,000234161;3,21417E-05;6,61737E-05
DK_C21;4,98211E-05;1,87741E-05;0,000480897;2,15338E-05;1,33835E-05;0,000786583;0,000115089;0,000110639;6,73077E-05;9,1227E-05;5,50682E-05;0,000125187;3,85259E-05;1,33294E-05;0,000957662;9,00708E-05;2,27724E-05;0,000289778;0,000228281;1,81229E-05;0,000120403
DK_C22;1,19474E-05;6,77457E-06;4,86227E-06;4,9999E-06;1,71098E-05;0,000920476;3,34431E-05;1,5476E-06;1,29365E-05;1,25393E-06;9,73084E-07;5,34683E-06;5,05668E-05;3,11033E-06;3,24913E-05;6,69619E-06;1,69904E-05;1,11329E-05;1,66506E-05;1,48584E-06;1,1333E-05
DK_C23;4,60062E-06;8,89989E-06;5,90848E-06;3,25848E-06;8,32202E-06;0,002908508;2,77183E-05;2,47666E-06;3,78905E-06;4,98884E-06;7,0582E-06;2,72476E-06;0,000168178;2,42922E-06;2,31229E-05;6,1904E-06;1,71564E-05;3,56358E-05;1,14978E-05;1,13936E-06;8,60754E-06
DK_C24;4,25333E-08;3,14888E-07;1,41095E-08;2,41009E-07;0;2,61272E-05;0;5,3482E-09;1,64564E-07;1,23378E-09;1,36953E-08;0;0;7,02715E-10;3,57572E-07;3,18042E-07;0;2,51599E-07;4,58213E-08;2,67554E-08;4,54249E-08
DK_C25;6,98778E-06;6,77956E-06;3,28223E-06;3,7374E-06;8,68853E-06;0,00063404;1,10791E-05;2,86373E-06;6,30292E-06;3,39294E-06;5,73593E-07;3,59044E-06;3,66954E-05;1,14046E-06;1,67314E-05;1,36385E-05;2,62529E-05;6,28584E-06;1,16574E-05;2,64322E-06;6,33976E-06
DK_C26;3,95403E-05;1,50856E-05;2,36971E-05;5,27055E-05;3,94132E-05;0,001370538;8,66599E-05;1,15556E-05;2,17224E-05;3,43175E-06;1,1337E-05;4,57651E-06;4,7851E-05;1,35929E-05;4,71356E-05;5,22931E-05;5,08442E-05;2,35198E-05;2,37746E-06;1,8175E-05;1,55953E-05
DK_C27;9,83502E-06;1,47276E-05;2,71736E-06;2,30512E-05;5,92111E-06;0,000272529;2,05133E-05;3,21887E-06;1,99165E-05;2,35802E-06;6,51551E-06;4,48779E-06;4,06824E-05;1,30148E-05;6,36135E-05;3,2394E-05;2,56467E-05;1,14481E-05;1,91945E-06;2,76893E-06;6,05535E-06
DK_C28;1,59099E-05;9,1548E-06;7,44312E-06;1,65666E-05;6,23898E-06;0,00051628;1,33101E-05;4,66399E-06;1,49122E-05;6,05965E-06;1,51645E-06;1,62024E-06;5,37955E-05;5,57969E-06;2,45045E-05;0,000111016;1,5163E-05;1,17481E-05;3,06084E-06;8,05737E-06;5,12578E-06
DK_C29;1,69608E-05;1,04543E-05;1,80273E-06;9,69879E-06;1,1065E-05;0,000145494;2,25244E-05;3,56516E-06;2,37994E-05;5,70164E-06;5,6812E-06;6,38613E-06;1,51191E-05;4,16306E-05;1,49863E-05;9,5011E-06;2,45509E-05;8,17522E-06;3,65243E-07;4,07659E-05;1,26693E-06
DK_C30;1,92266E-06;3,06429E-06;8,15399E-07;4,28243E-07;1,63576E-06;0,000611755;4,63781E-06;1,97786E-06;1,44006E-06;9,86169E-07;1,04582E-07;5,31875E-07;8,67653E-06;4,14906E-06;1,16349E-06;2,12887E-06;5,14505E-06;1,28945E-06;5,90932E-08;5,66896E-07;1,43627E-06
DK_C31_32;0,000180172;0,000123065;5,98779E-05;0,00010086;0,000100801;0,0040908;0,000134506;5,39817E-05;0,000224103;5,07205E-05;3,64544E-05;5,75645E-05;0,000138012;0,000232793;0,000270642;0,000172623;0,000318376;5,36449E-05;2,7776E-05;5,45142E-05;0,000205781
DK_C33;0;1,47705E-06;1,22207E-07;2,45046E-07;6,25878E-07;0,001640643;1,59489E-07;2,91597E-07;5,08713E-07;1,2125E-07;3,62972E-08;0;5,2778E-07;2,85076E-09;7,71177E-07;1,00805E-06;3,33113E-07;3,47295E-07;9,46555E-09;6,45613E-09;5,66908E-08
DK_D35;1,25931E-07;4,69448E-06;4,83733E-06;0;7,27885E-05;0,098175777;1,42446E-06;0;4,29872E-08;8,78836E-08;6,21763E-07;7,34728E-06;8,53089E-07;0,000809632;2,20274E-06;3,21883E-07;3,05013E-05;5,87932E-07;2,60177E-07;3,54971E-07;1,20652E-07
DK_E36;0;0;0;0;2,40348E-09;0,014615975;0;0;2,25298E-09;0;0;0;0;0;0;0;5,14384E-08;0;1,61892E-08;0;0
DK_E37T39;0;1,58376E-07;9,47009E-07;1,03921E-06;3,57849E-06;0,032606823;0;0;1,07968E-06;5,86516E-07;1,45233E-06;7,47959E-07;4,7289E-05;6,27003E-05;2,03783E-05;0;8,94824E-07;4,43777E-09;0;0;2,73413E-06
DK_F;6,42236E-09;0;9,62165E-08;0;7,33623E-06;0,003138665;1,0336E-07;0;2,6223E-06;1,21678E-06;3,00522E-07;2,29034E-08;2,32955E-05;1,91537E-07;8,84213E-07;0;0;1,2972E-05;6,29545E-08;0;6,10166E-07
DK_G45;4,32524E-09;0;1,52993E-06;8,43968E-07;1,55645E-05;0,008872018;0;1,77506E-07;6,06714E-08;2,17702E-06;4,60903E-08;0;1,26038E-06;3,20415E-06;0;3,2307E-06;1,0896E-06;8,14142E-09;3,18887E-08;3,11455E-07;1,11427E-07
DK_G46;0;0;0;0;0;0,000106727;0;0;0;0;0;0;0;0;0;2,55803E-06;0;0;0;0;0
DK_G47;0;0;0;0;0;0,000572188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_H49;2,84947E-05;5,14042E-06;3,23096E-05;0;4,16958E-06;0,005829548;5,81617E-07;2,97983E-07;3,64747E-06;4,56993E-05;1,09601E-06;4,81559E-07;3,07077E-05;1,0509E-05;3,39991E-05;0;4,09734E-05;1,75158E-05;1,1048E-05;0;2,4077E-05
DK_H50;3,24925E-06;1,12743E-06;1,26144E-06;0;2,80874E-07;0,001052621;0,000160605;0,00010556;7,70521E-05;3,64956E-05;0,000104788;0;2,32972E-05;2,70538E-05;4,3915E-06;0,000346816;2,62396E-09;4,34268E-06;7,81934E-06;0;6,01041E-06
DK_H51;4,47381E-06;9,86203E-06;2,32107E-05;0,0001154;3,8706E-05;8,87364E-05;2,92978E-05;2,91666E-06;2,95355E-05;3,41421E-05;2,30653E-07;7,84161E-06;0,000131077;5,66805E-06;4,32697E-05;1,27823E-05;1,9149E-05;1,85864E-05;6,99121E-06;1,62351E-05;1,47316E-05
DK_H52;2,05374E-06;0;1,83633E-07;0;2,09031E-06;0,001855447;0;0;1,61549E-06;3,19286E-06;1,47197E-08;3,4629E-06;2,91324E-05;1,79989E-06;0;0;0;1,6995E-06;4,40042E-11;0;0
DK_H53;0;0;2,36027E-07;0;1,02309E-06;4,59608E-05;0;1,82682E-08;8,19226E-08;2,9899E-08;7,93543E-09;7,88287E-10;3,39107E-07;1,34616E-07;0;0;1,14214E-08;2,57291E-07;8,11561E-08;0;0
DK_I;0;1,59559E-08;3,99509E-06;0;2,64199E-07;0,023081062;0;1,17763E-08;3,28194E-08;2,75659E-06;9,25965E-08;1,06948E-06;4,60008E-06;5,87271E-06;2,24286E-08;0;0;2,14961E-06;2,11317E-06;1,73956E-08;0
DK_J58;5,25377E-05;1,887E-06;1,03364E-06;6,0605E-07;2,39728E-05;0,004092523;2,7253E-05;5,52483E-07;6,8896E-06;1,13464E-07;5,91151E-07;2,71207E-06;2,85033E-06;2,83662E-06;1,26503E-05;4,40615E-05;2,72191E-05;4,56323E-06;4,37399E-07;3,31558E-06;1,01427E-05
DK_J59_60;1,1499E-06;1,28373E-08;3,80265E-08;4,27851E-07;3,49269E-06;0,002290505;7,20869E-06;5,85169E-08;1,21955E-06;5,91726E-08;1,25978E-07;3,19165E-08;4,60802E-06;2,59051E-08;3,01082E-06;1,24345E-05;4,21702E-07;8,09052E-07;1,41025E-09;2,3881E-08;1,41016E-07
DK_J61;3,69804E-07;5,64743E-08;2,08014E-06;4,08261E-08;3,33634E-06;0,00599837;1,15805E-06;1,42517E-08;4,93961E-07;4,02641E-07;1,17055E-06;4,00734E-06;2,19196E-06;3,9085E-07;1,47829E-06;3,0472E-05;4,84583E-07;8,31076E-06;7,37422E-07;1,30705E-06;5,689E-07
DK_J62_63;1,11782E-06;0;2,41017E-08;6,45643E-08;3,03564E-07;0,000291762;4,67278E-06;2,3071E-09;1,70647E-06;1,75357E-09;4,96544E-07;0;3,89909E-07;1,29962E-09;1,47283E-07;4,06548E-07;5,10006E-07;3,85551E-07;1,20739E-07;0;0
DK_K64;1,66194E-07;1,47223E-05;6,78617E-07;1,34977E-07;1,37513E-05;0,015211195;6,99299E-07;1,19921E-06;6,90028E-07;8,52884E-06;9,70835E-07;1,17179E-06;2,98243E-06;4,95975E-06;0;0;2,511E-06;2,07302E-06;1,70657E-07;0;0
DK_K65;2,18381E-06;4,40602E-06;3,22498E-08;0;3,24956E-09;0,008691065;2,8322E-08;0;1,23212E-06;5,71435E-06;5,20587E-08;2,56991E-07;8,68186E-07;6,16742E-06;1,59703E-06;0;1,9639E-07;2,92503E-06;2,35319E-07;0;6,97571E-06
DK_K66;1,17447E-08;0;1,31937E-08;0;1,37579E-07;0,000990646;0;0;0;2,58688E-08;5,25972E-06;3,11205E-07;1,03407E-07;0;0;0;0;2,82873E-06;1,43452E-07;1,34201E-07;0
DK_L;1,04303E-08;9,76263E-09;0;0;2,7871E-08;0,46174173;0;1,4212E-08;1,31064E-08;4,30455E-08;7,41383E-08;3,63303E-08;1,51766E-07;5,7407E-07;0;0;6,53859E-09;7,18676E-08;4,51512E-08;0;0
DK_M69_70;1,31275E-08;2,5673E-09;1,8993E-06;0;8,02828E-07;6,42348E-05;5,64835E-08;5,26236E-07;2,14762E-06;7,06939E-07;2,52751E-08;4,13052E-08;3,56712E-07;1,69951E-07;2,44591E-07;0;2,46658E-09;6,47685E-06;7,04981E-08;2,07903E-08;1,98905E-09
DK_M71;0;3,02458E-09;4,10829E-07;0;1,04719E-06;0,000241067;0;1,1531E-08;7,66617E-07;3,17227E-07;3,26587E-07;0;1,75518E-07;7,82651E-07;2,03506E-08;0;9,22771E-10;0;4,53715E-08;2,79596E-08;1,52037E-08
DK_M72;0;0;0;0;0;0;2,77601E-08;0;0;1,18993E-05;2,53986E-10;0;0;0;0;0;0;0;0;0;0
DK_M73;0;0;2,35592E-07;0;0;0;0;0;0;2,82515E-09;1,70378E-08;0;7,40117E-07;0;0;0;0;0;4,36984E-07;0;0
DK_M74_75;1,5469E-08;2,61412E-08;5,01426E-08;0;1,04645E-06;0,001226749;9,18364E-07;8,2668E-10;2,52429E-06;1,93295E-07;3,79137E-07;0;2,25175E-06;9,94419E-08;1,08736E-07;0;1,35228E-09;1,95686E-06;3,94213E-08;0;0
DK_N77;5,11228E-09;0;1,15338E-08;0;2,51951E-07;0,005594018;5,13223E-08;2,80077E-09;1,60236E-08;8,24703E-08;2,11649E-07;4,42868E-08;2,94461E-07;3,70875E-08;2,63892E-08;0;0;2,32478E-07;4,92386E-08;0;0
DK_N78;0;0;0;0;4,81196E-09;7,03835E-05;0;0;2,05067E-08;9,44082E-10;2,90052E-08;0;7,13917E-08;0;1,95065E-08;0;0;1,11491E-08;0;0;0
DK_N79;0;0;0;0;2,14672E-06;0,007874679;0;1,21613E-08;5,21561E-09;3,11852E-09;0;9,73118E-09;6,48953E-07;8,01762E-09;0;0;1,63566E-07;3,89469E-07;8,11613E-10;0;0
DK_N80T82;2,02331E-08;9,87124E-09;2,98826E-07;0;3,27465E-05;0,003509796;0;1,30081E-06;5,84795E-07;1,7942E-05;1,01473E-06;3,13638E-07;3,37456E-06;8,3689E-06;5,02026E-06;0;3,40764E-09;7,72357E-05;4,79071E-06;2,91272E-06;2,11902E-07
DK_O84;2,25064E-09;0;1,2989E-07;2,12189E-08;1,26074E-06;0,002444451;0;7,59782E-09;4,19318E-09;3,32111E-06;3,38244E-08;7,55067E-08;4,67287E-06;5,7597E-08;0;0;5,54566E-07;8,68624E-08;1,07564E-07;0;0
DK_P85;1,44919E-08;0;6,51627E-09;0;8,13991E-07;0,000971805;1,75495E-07;0;4,54228E-09;5,30224E-08;1,79997E-08;2,81098E-08;1,79113E-07;1,86794E-08;9,00347E-08;0;0;1,86448E-07;1,73874E-09;0;0
DK_Q86;0;0;0;0;2,12258E-08;0,002539032;0;0;8,42041E-08;0;0;0;5,69473E-07;7,83658E-09;0;0;2,9134E-09;2,73075E-07;0;0;0
DK_Q87_88;1,40602E-06;1,22264E-07;7,20229E-08;0;1,05146E-08;0,006202957;0;0;4,5381E-08;2,68806E-06;0;1,02025E-07;1,33368E-07;6,93423E-06;0;5,28397E-06;1,12611E-07;2,00264E-08;6,83466E-08;0;0
DK_R90T92;5,45601E-07;8,86307E-07;2,47785E-08;7,87546E-08;5,81316E-07;0,009133393;4,40233E-07;2,36221E-08;1,80106E-07;2,35907E-08;5,41219E-08;5,37122E-08;6,21605E-08;8,41565E-08;6,74471E-07;3,18078E-06;7,41366E-07;1,97731E-07;2,4893E-08;3,17921E-08;8,50119E-08
DK_R93;0;0;0;0;9,34068E-09;0,004076613;0;0;4,4208E-10;2,00577E-09;1,84684E-08;7,81256E-09;0;1,99381E-08;0;0;0;5,3853E-09;5,12129E-10;0;0
DK_S94;7,5483E-09;0;0;0;6,91656E-08;0,003549093;0;0;0;1,78713E-07;1,05459E-09;2,50001E-07;5,8111E-08;1,71606E-06;0;0;6,43351E-08;2,41135E-09;0;0;0
DK_S95;0;0;0;0;1,68289E-08;0,00026896;0;0;9,54587E-09;0;5,20914E-09;0;9,06618E-08;0;2,65893E-08;0;0;0;0;0;1,51283E-08
DK_S96;0;0;0;0;3,56388E-10;0,003952613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_T;0;0;0;0;0;0,000287656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DK_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EE_A01;8,86925E-07;1,21687E-05;4,11494E-06;1,99275E-06;6,72046E-06;8,79736E-06;0,018298723;2,58733E-06;4,24053E-07;9,49287E-07;4,44728E-06;2,5043E-06;0,000491232;3,23059E-06;0,001832472;6,07908E-05;4,87125E-06;4,12669E-05;1,72116E-06;2,87148E-06;5,17675E-06
EE_A02;8,32731E-08;5,87343E-07;3,52972E-07;0;2,28273E-06;1,4211E-05;0,001424602;1,79375E-07;6,34356E-08;7,33158E-07;3,06852E-08;4,81653E-08;9,95399E-07;0;2,24539E-05;6,1786E-07;9,53589E-08;4,90098E-06;2,02365E-07;0;1,09175E-07
EE_A03;2,42346E-07;9,9312E-07;7,04912E-06;5,0975E-08;2,95024E-07;3,90351E-06;0,000778799;1,95348E-06;6,5637E-07;1,45015E-07;2,88192E-07;2,99843E-07;7,19072E-05;7,76029E-06;0,000346393;2,17992E-07;1,84968E-06;2,09682E-06;1,37576E-05;9,62315E-08;3,49284E-06
EE_B;3,05503E-08;3,52341E-07;8,05851E-07;7,31434E-08;1,66169E-06;1,57904E-06;8,20378E-05;2,05136E-09;2,75607E-09;0;3,20261E-07;2,44812E-06;2,26311E-06;0;1,10326E-05;9,28428E-08;5,36592E-06;1,0341E-06;1,8002E-07;0;8,02248E-07
EE_C10T12;1,55062E-05;4,11949E-05;0,000237717;7,6559E-05;7,10001E-06;5,2858E-05;0,159874086;1,27344E-05;3,28049E-06;8,54168E-05;4,98641E-05;7,20746E-05;0,007639694;2,38355E-06;0,017231937;0,000237541;1,50308E-05;9,73274E-05;8,19897E-05;2,55473E-05;2,46632E-05
EE_C13T15;1,66707E-05;5,14466E-06;1,57213E-06;8,67793E-06;8,85678E-06;7,14156E-05;0,004723317;6,24008E-07;1,89769E-06;8,15646E-07;7,95506E-07;1,49196E-06;0,000369812;7,0246E-06;0,002266286;6,99025E-06;1,54548E-05;1,26937E-05;1,85883E-06;7,74229E-06;2,08218E-05
EE_C16;1,2498E-05;1,17413E-05;9,04009E-06;2,71563E-06;2,61883E-05;0,000230304;0,000809969;2,09977E-06;8,55519E-06;4,92371E-07;2,35736E-07;1,09796E-06;0,000187393;3,20396E-07;5,57354E-05;7,12817E-06;3,27404E-05;5,50593E-05;8,26276E-06;2,57179E-07;1,34699E-05
EE_C17;2,14058E-06;5,93087E-07;9,81541E-07;1,02387E-07;1,64024E-06;5,25124E-06;0,000130025;4,56986E-08;1,37553E-06;4,28807E-09;9,77423E-07;5,14137E-06;4,46533E-05;8,52678E-07;4,96826E-05;8,79258E-07;5,20991E-06;1,69118E-06;4,5236E-06;5,68978E-06;1,94157E-06
EE_C18;0;8,65219E-09;4,13389E-08;0;6,76434E-08;1,81373E-10;0,000111797;1,66896E-11;0;2,7253E-09;3,09417E-07;4,85479E-08;0;1,19781E-09;2,72315E-05;2,00502E-07;2,00011E-09;3,09189E-07;5,14949E-07;0;1,09494E-05
EE_C19;1,7474E-07;4,30035E-06;8,15841E-07;4,65772E-07;1,79731E-07;5,7704E-07;0,00081252;1,0257E-06;4,3311E-08;1,43923E-05;1,70018E-06;2,55848E-06;4,67969E-06;1,13419E-05;0,00017333;1,72647E-06;5,04164E-06;2,44258E-06;4,60103E-07;9,74002E-07;1,37004E-05
EE_C20;9,90964E-06;6,15884E-06;1,0355E-05;1,24761E-06;1,06894E-06;2,92012E-05;0,000900731;3,90929E-06;3,71933E-06;4,83491E-07;8,36031E-07;5,39579E-07;8,04622E-05;4,52689E-07;0,000356498;0,000357496;1,7159E-05;6,00941E-06;1,84467E-06;2,0505E-06;9,96989E-05
