rowLabels;AT_P3_S14;BE_P3_S14;BG_P3_S14;CY_P3_S14;DE_P3_S14;DK_P3_S14;EE_P3_S14;ES_P3_S14;FR_P3_S14;GR_P3_S14;HR_P3_S14;HU_P3_S14;LT_P3_S14;LU_P3_S14;LV_P3_S14;MT_P3_S14;NL_P3_S14;PL_P3_S14;RO_P3_S14;SI_P3_S14;SK_P3_S14
CH_C16;3,42008E-05;1,76673E-06;7,84521E-06;4,55584E-07;5,24232E-05;2,38879E-06;7,8459E-07;9,52397E-07;8,01167E-06;6,7713E-07;2,22092E-07;2,30904E-07;2,07869E-06;2,52709E-06;2,56536E-07;7,54118E-07;2,79601E-06;1,26991E-06;7,79252E-06;2,57118E-07;1,10431E-05
CH_C17;0,000111865;2,76357E-06;5,15093E-06;8,04578E-07;5,19384E-05;2,96526E-06;2,70235E-06;5,61012E-07;1,42422E-05;1,33054E-05;2,76224E-05;4,07838E-06;5,75779E-06;6,51559E-06;2,60792E-06;5,08763E-05;1,74339E-05;1,02546E-05;6,46399E-06;2,82321E-05;4,11253E-06
CH_C18;0;6,57692E-08;3,05591E-07;1,40071E-08;2,2994E-06;8,29993E-10;1,03089E-06;8,53508E-10;0;7,58316E-07;8,18827E-07;1,13988E-07;0;4,47239E-09;6,32339E-07;4,61792E-07;1,37819E-08;1,50712E-06;1,80361E-06;0;9,80287E-06
CH_C19;9,60951E-06;5,55092E-07;3,06546E-05;3,46663E-07;1,12955E-06;8,01948E-08;1,52709E-06;8,43659E-08;1,79172E-06;1,34633E-07;2,49562E-07;4,71198E-07;5,87141E-08;8,13121E-06;1,11121E-06;1,53017E-06;8,40683E-07;3,82133E-07;9,77386E-08;1,29367E-05;3,91652E-07
CH_C20;0,00033924;2,43071E-05;2,69405E-05;7,60232E-05;0,000123709;3,18384E-05;2,55171E-05;0,000101577;0,000268345;1,7784E-05;2,31023E-05;3,60447E-05;9,00288E-06;4,44195E-05;3,75062E-05;0,000227876;3,93538E-05;5,05179E-05;0,000114666;0,000452028;0,000129748
CH_C21;0,0021579;0,000330223;0,001651029;0,000828689;0,000193237;0,000176589;0,000445144;0,001659949;0,000339447;0,000333068;0,00021936;9,79051E-05;0,000116998;3,9131E-05;0,000745399;0,00041269;0,000119568;0,000458065;0,001517366;0,004472269;0,000674372
CH_C22;0,000268836;8,50878E-06;2,04086E-05;3,05129E-05;0,000236944;1,33334E-05;2,0468E-05;5,02278E-06;5,32639E-05;1,10093E-06;1,90111E-06;1,014E-05;8,33442E-06;7,82639E-06;2,4038E-05;2,97375E-05;2,06944E-05;1,97401E-05;8,05424E-05;2,71222E-05;1,96446E-05
CH_C23;6,6068E-05;9,58636E-06;8,82065E-06;1,10384E-06;4,49038E-05;7,7222E-06;7,45334E-06;1,17744E-06;1,76568E-05;4,1442E-07;2,79004E-06;1,10715E-05;1,47068E-05;5,17975E-06;3,25499E-06;1,98412E-06;1,76198E-05;5,79414E-05;1,06314E-05;4,60265E-06;1,32354E-05
CH_C24;3,34399E-08;9,39699E-08;1,81766E-09;1,67713E-08;0;1,41271E-08;0;1,03126E-09;6,00536E-08;2,55867E-11;1,08934E-09;0;0;1,44943E-10;1,16799E-08;0;0;2,66508E-08;6,78908E-09;6,07878E-09;3,8577E-09
CH_C25;0,000286132;1,59567E-05;1,57287E-05;6,22759E-06;5,5868E-05;1,25214E-05;6,7561E-06;2,90837E-06;5,0095E-05;2,70393E-06;8,88775E-08;1,50628E-05;2,34234E-05;2,40207E-05;6,92232E-06;2,24955E-05;2,3923E-05;1,07658E-05;2,28104E-05;1,41912E-05;1,138E-05
CH_C26;0,000919091;0,000119679;5,84507E-05;0,000269272;0,00053603;0,0003069;0,000183552;9,10206E-05;0,000470485;2,91283E-05;6,88036E-05;2,80489E-05;3,53153E-05;0,000133838;4,20765E-05;0,000172429;0,000160867;4,79759E-05;1,38401E-05;0,000312817;5,68454E-05
CH_C27;0,000328544;4,5025E-05;6,32607E-05;6,52371E-06;0,00010276;5,99441E-05;0,00015754;1,9917E-05;8,77261E-05;8,53171E-06;2,9799E-05;3,96238E-05;2,7554E-05;2,74448E-05;3,86788E-05;4,8032E-05;5,1717E-05;6,01275E-05;2,29714E-05;6,9229E-05;0,000106024
CH_C28;8,03458E-05;3,48763E-06;9,8516E-06;6,39965E-06;8,26235E-06;6,22868E-06;2,35334E-06;1,76631E-06;1,1609E-05;1,06966E-06;4,63143E-07;6,45922E-07;4,49681E-06;7,50992E-06;2,63003E-06;5,84906E-06;5,40127E-06;9,08737E-06;4,282E-06;2,6741E-05;2,7912E-06
CH_C29;0,000214984;1,86838E-05;8,63987E-05;3,5414E-05;7,49251E-05;4,06494E-05;6,78033E-06;6,2444E-06;0,000150846;1,11929E-05;5,63476E-05;4,48586E-05;1,05688E-05;7,70118E-05;1,71024E-05;4,3494E-06;3,31014E-05;2,42388E-05;1,61575E-06;0,000267338;7,48732E-06
CH_C30;0,00074608;5,14342E-05;8,2865E-06;9,85146E-06;5,95323E-05;8,40479E-05;1,74415E-06;3,92871E-05;1,94085E-05;1,87318E-06;2,56566E-07;8,59201E-06;6,00638E-06;0,000149629;5,24586E-06;4,00284E-05;7,65198E-05;1,783E-05;8,38965E-08;0,000628789;8,9503E-06
CH_C31_32;0,000344578;0,00022885;9,31116E-06;2,41036E-05;0,000184938;1,85473E-05;5,35727E-05;4,8573E-05;0,000568259;9,82504E-06;1,92595E-05;1,50448E-05;1,37803E-05;7,54733E-05;6,88138E-05;5,69009E-05;0,000305019;2,25504E-05;1,04103E-05;0,000137322;6,46618E-05
CH_C33;0;8,26158E-08;1,14307E-08;8,03462E-09;1,14712E-07;1,8742E-07;2,45356E-09;1,42411E-08;5,60882E-08;6,129E-09;2,90436E-09;0;1,0333E-08;5,09096E-09;6,99521E-09;0;1,86383E-08;1,13512E-08;1,57312E-09;2,89325E-09;5,53566E-09
CH_D35;3,09279E-06;2,64537E-05;2,22909E-06;4,26818E-07;5,19487E-05;1,35814E-05;8,43003E-07;4,63747E-07;1,53248E-06;2,70294E-06;5,03532E-06;7,94036E-06;9,1287E-07;5,61386E-06;7,08182E-07;0;8,42702E-06;2,49848E-06;1,42894E-06;0,000127413;3,24209E-06
CH_E36;0;0;0;0;3,44973E-08;0;0;4,30771E-09;2,01601E-08;1,08055E-07;0;0;0;0;0;0;7,02457E-08;3,4919E-09;1,52558E-08;0;0
CH_E37T39;1,80274E-07;1,82444E-08;3,2235E-08;0;1,05779E-07;3,46673E-08;0;1,98571E-08;1,0908E-07;6,52781E-08;0;1,76279E-07;0;1,92122E-07;0;0;2,25629E-08;3,27075E-08;2,0384E-08;4,01628E-08;1,14954E-07
CH_F;6,21587E-06;1,0688E-06;1,04545E-06;8,66254E-08;8,12303E-06;3,63008E-07;1,27669E-07;5,29562E-07;2,20829E-06;6,31282E-07;1,04056E-07;4,08488E-07;4,34655E-07;1,82728E-06;4,77226E-07;1,58224E-07;3,20856E-07;2,78671E-06;1,73476E-06;6,70922E-07;1,62033E-06
CH_G45;1,37175E-06;1,76576E-07;7,73176E-07;1,04286E-07;2,15045E-05;3,63365E-06;7,81914E-08;4,03141E-07;2,79069E-07;9,58261E-07;1,18454E-07;1,44825E-07;1,44912E-07;6,05612E-06;4,14997E-08;1,31069E-07;5,26579E-07;3,07171E-07;1,41002E-07;2,34666E-06;2,51744E-07
CH_G46;0;0;0;0;0;1,16771E-08;0;0;0;0;0;0;0;0;0;1,01793E-08;0;0;0;0;0
CH_G47;0;0;0;0;0;4,13753E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,92231E-07
CH_H49;0,000103654;8,04404E-06;2,7707E-05;1,32307E-06;1,08543E-05;6,15753E-06;1,04396E-06;1,34466E-06;2,52012E-05;0,000193744;1,65538E-06;1,61776E-06;1,08457E-05;0,000180493;1,81061E-05;9,22629E-07;4,99052E-05;9,61042E-06;5,03854E-05;3,47037E-05;4,09803E-05
CH_H50;9,62349E-06;4,84757E-07;8,3713E-08;1,51099E-05;4,56593E-06;1,51675E-05;4,09448E-06;1,87014E-05;4,57925E-06;6,12667E-06;1,11703E-06;6,36958E-07;1,00645E-06;2,22863E-06;1,9347E-07;5,66781E-06;2,20118E-06;1,08259E-06;9,12599E-06;0,000144545;1,25862E-06
CH_H51;5,04395E-05;1,20157E-05;0,000109906;0,000205724;0,000233456;1,10307E-05;3,13071E-05;2,83647E-05;0,000203742;0,000247147;3,40722E-08;5,64619E-06;8,74774E-06;9,0831E-06;4,62105E-05;2,90146E-05;0,000111287;3,22839E-05;1,396E-05;0,000412631;1,88877E-05
CH_H52;4,17033E-05;1,95395E-06;1,73632E-06;2,07747E-06;5,12781E-06;2,09855E-06;1,31317E-07;1,77537E-06;6,79586E-06;2,37565E-05;6,5769E-08;2,2287E-05;2,61579E-05;8,84172E-06;1,0703E-06;5,20986E-07;1,68475E-06;6,16472E-06;7,76102E-09;4,93562E-05;5,7543E-07
CH_H53;2,81186E-07;4,49687E-07;6,98658E-08;4,34181E-08;5,21063E-06;1,08134E-07;2,43749E-08;1,40121E-06;2,84173E-06;8,72913E-06;3,22237E-07;1,35304E-07;1,09671E-06;3,42934E-07;6,83779E-07;0;4,35442E-07;7,38246E-06;3,91101E-06;3,48177E-07;1,58481E-08
CH_I;2,87778E-06;1,27279E-06;4,79244E-05;5,76472E-07;1,75442E-06;1,28525E-06;2,14192E-07;3,65671E-07;1,81306E-05;8,3248E-05;1,8402E-06;5,38625E-05;5,4514E-08;0,000222216;1,16412E-07;1,76708E-07;2,57495E-07;2,07492E-05;4,01791E-05;8,32555E-07;8,45063E-07
CH_J58;2,848E-05;6,23514E-07;8,33468E-07;6,78385E-08;1,95778E-05;2,10394E-06;1,18263E-06;1,64472E-06;3,63834E-06;1,39763E-06;1,06686E-06;2,03033E-06;8,46832E-07;1,85558E-06;3,99177E-06;4,19498E-06;3,43804E-06;5,15158E-06;7,03249E-08;8,65888E-06;2,59175E-06
CH_J59_60;2,01345E-05;1,53647E-07;8,94487E-06;1,02599E-06;6,67549E-06;1,05634E-05;7,07885E-06;4,54718E-07;7,46457E-06;1,39917E-06;3,10091E-06;5,46418E-07;6,51094E-07;3,2272E-07;1,59685E-06;2,3058E-06;1,09951E-06;1,23941E-05;1,87617E-08;2,46446E-06;1,16662E-06
CH_J61;1,04231E-06;2,6514E-07;8,98484E-06;0;1,33197E-05;7,02378E-06;2,94188E-08;2,04298E-07;1,74477E-05;3,9237E-05;1,83412E-05;6,97065E-06;3,52732E-06;1,63324E-05;3,15405E-05;0;7,80102E-08;1,47731E-05;1,50891E-05;7,16588E-05;2,29376E-08
CH_J62_63;3,40901E-06;0;2,87356E-08;4,51532E-08;5,12775E-07;1,51963E-06;8,348E-08;2,71032E-09;7,9108E-06;6,99286E-09;4,54084E-06;0;1,18664E-07;3,35507E-09;3,33263E-09;0;1,64588E-08;5,43328E-08;3,68297E-06;0;0
CH_K64;3,46964E-05;0,000523139;3,10956E-06;6,3653E-07;0,000459642;2,94472E-05;1,0951E-05;0,000279671;3,58659E-05;0,00050184;5,35421E-06;6,76654E-05;1,53691E-05;0,000328123;0;0;0,000258682;0,00027185;1,48748E-05;2,57126E-08;0
CH_K65;0,000353699;5,16165E-06;6,36915E-06;0;1,38769E-06;4,47941E-05;9,04636E-08;1,91529E-08;0,00032671;2,69771E-05;6,79463E-05;2,21655E-05;7,87912E-08;0,000507638;0;0;7,35127E-06;6,74491E-05;7,53119E-05;1,30332E-07;2,05373E-05
CH_K66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CH_L;5,57372E-06;1,04568E-06;2,54942E-06;9,266E-07;2,30407E-06;2,69821E-05;5,8469E-07;1,59235E-05;7,12715E-06;4,2164E-05;4,42743E-06;4,57329E-06;1,53445E-06;7,57652E-05;2,55822E-07;1,67078E-06;7,6228E-07;3,25716E-06;6,03847E-06;8,07021E-06;1,20606E-06
CH_M69_70;0;0;2,46379E-06;0;1,37212E-06;2,53455E-07;3,0069E-08;5,60272E-06;1,32883E-05;1,30599E-06;2,78432E-07;1,61611E-07;3,47773E-07;7,56363E-07;0;0;0;2,30231E-05;0;0;0
CH_M71;0;0;2,42676E-06;0;7,38292E-06;0;0;0;9,25377E-06;5,18152E-07;7,51616E-07;0;0;7,06432E-06;0;0;0;0;5,44818E-07;0;0
CH_M72;0;0;0;0;0;0;2,02276E-07;0;0;8,93228E-06;5,19063E-09;0;0;0;0;0;0;0;0;0;0
CH_M73;0;0;6,77784E-07;0;0;0;0;0;0;6,84103E-09;1,76099E-07;0;9,38391E-08;0;0;0;0;0;1,42774E-06;0;0
CH_M74_75;0;6,62493E-07;4,12505E-06;0;3,95375E-05;1,04931E-05;1,96151E-06;0;0,000185192;1,32315E-05;1,26341E-05;0;5,66303E-06;9,55767E-07;3,88539E-07;0;0;3,57319E-05;0;0;0
CH_N77;0;0;1,99562E-06;0;9,04313E-06;2,88151E-06;6,29983E-08;0;6,38169E-07;7,83287E-06;5,93529E-06;3,24177E-06;2,69481E-07;3,03702E-06;0;0;0;5,49143E-06;3,23505E-06;0;0
CH_N78;0;0;6,67578E-08;0;5,44335E-08;4,087E-08;0;0;5,43466E-07;0;6,06738E-07;0;1,1769E-07;0;3,11759E-08;0;0;2,72758E-08;0;0;0
CH_N79;2,63557E-06;0;7,72514E-06;0;0,000155712;0;1,40448E-06;7,21741E-08;3,42016E-06;1,03088E-05;0;9,51197E-06;5,97665E-05;4,0194E-06;0;0;0,000131932;0,000230551;1,131E-07;0;7,29302E-08
CH_N80T82;0;0;1,15213E-06;0;4,91552E-05;3,75451E-06;0;7,99428E-06;3,78923E-06;1,49769E-05;5,5841E-06;1,64122E-07;4,20279E-07;2,54439E-06;4,98058E-07;0;0;2,98248E-05;9,05298E-06;5,68422E-06;1,86204E-06
CH_O84;2,50783E-06;2,05462E-06;1,42567E-06;7,71823E-08;2,53446E-06;2,81057E-06;8,70062E-07;8,74044E-07;1,0475E-06;5,78091E-06;9,43924E-07;5,79871E-06;9,70568E-07;6,8945E-06;2,01115E-06;4,37274E-07;1,68729E-06;5,0632E-06;2,29946E-06;1,59804E-05;8,94823E-07
CH_P85;3,96865E-07;2,45968E-08;2,46718E-08;0;3,96465E-06;3,97299E-07;2,34554E-07;8,55429E-09;2,88569E-07;6,90318E-07;4,29293E-08;6,82696E-07;3,05582E-07;1,23737E-07;6,33975E-07;0;1,27941E-08;1,04224E-06;1,32613E-08;4,90817E-08;5,94679E-10
CH_Q86;1,61558E-06;1,9154E-07;4,33771E-07;5,87204E-07;2,00017E-06;4,36169E-07;1,24458E-07;1,24636E-07;3,4979E-07;3,99042E-07;8,50533E-08;5,25995E-06;1,65684E-06;2,38966E-07;1,93225E-07;9,97152E-08;1,74121E-07;9,82951E-06;7,96166E-07;1,9539E-07;2,88643E-07
CH_Q87_88;7,41769E-06;7,68685E-07;4,94272E-07;4,9498E-07;1,41767E-06;4,08685E-07;1,72842E-07;3,59898E-07;4,61661E-06;3,24622E-07;1,90106E-07;1,02532E-06;1,26746E-07;2,98969E-06;4,91838E-07;3,65285E-07;1,21347E-06;6,37109E-07;5,29439E-07;1,21491E-06;6,58703E-07
CH_R90T92;1,45728E-06;1,22568E-05;1,82341E-07;2,18661E-06;4,25229E-05;1,16765E-05;2,9798E-07;1,00488E-06;2,38273E-05;2,66131E-07;4,91063E-07;5,49441E-07;6,94004E-07;2,19092E-06;1,23926E-06;1,26829E-07;2,41631E-06;1,2066E-06;5,39182E-07;3,63116E-07;1,26334E-07
CH_R93;4,43602E-06;1,06068E-06;2,25546E-07;4,14103E-07;2,25171E-05;2,00982E-06;9,01773E-08;3,43806E-07;2,75945E-06;1,20034E-06;1,2203E-07;2,1128E-05;3,03245E-08;2,28334E-06;2,19421E-07;1,0216E-06;4,19125E-07;5,17483E-06;3,52427E-07;6,61776E-07;6,24071E-07
CH_S94;8,28684E-07;5,04682E-08;3,16509E-07;3,09543E-08;5,86025E-07;2,28405E-07;0;0;0;1,15043E-08;7,43184E-09;1,81722E-06;3,81656E-07;1,41794E-06;3,67799E-07;0;7,44859E-07;1,85392E-07;0;1,24445E-07;0
CH_S95;6,82347E-08;5,34326E-09;2,20457E-07;0;1,68929E-06;7,40256E-09;0;1,10862E-09;3,36716E-08;1,5761E-07;2,22079E-08;2,5468E-08;0;1,60207E-07;0;0;1,25924E-08;6,17573E-06;3,1939E-09;0;1,94657E-08
CH_S96;1,97483E-05;3,39239E-06;4,04421E-07;4,32189E-06;1,89241E-07;8,22244E-08;0;6,18363E-06;6,58238E-05;1,22429E-06;3,93415E-06;5,81838E-06;1,04375E-08;6,1266E-06;2,76042E-08;3,32842E-06;4,40037E-06;1,48883E-06;1,61088E-08;5,49436E-08;4,17846E-07
CH_T;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CH_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CN_A01;6,80405E-05;3,63154E-05;0,000107454;0,000113289;0,000104577;7,10408E-05;0,000324736;0,000194702;6,86492E-05;0,000115728;4,02163E-05;4,40561E-05;0,000137518;2,49866E-05;7,80442E-05;3,92667E-05;0,000102238;0,00030764;0,000150901;7,43278E-05;0,00010167
CN_A02;1,78019E-07;1,04458E-07;2,1961E-07;6,48043E-08;1,00149E-06;5,00587E-07;0;2,82746E-07;2,7983E-07;9,28677E-07;1,42216E-07;0;0;0;0;0;0;5,07827E-06;0;7,76375E-08;1,07802E-07
CN_A03;6,64316E-06;5,97054E-06;1,21636E-06;1,57564E-07;4,31626E-07;2,16334E-07;5,90333E-07;3,4241E-06;2,84734E-06;2,72685E-06;4,94126E-07;1,90316E-06;1,14667E-06;1,11535E-05;6,49226E-06;0;1,36683E-06;1,70071E-06;3,13942E-06;1,65385E-06;2,20338E-06
CN_B;3,76317E-07;0;1,10316E-05;1,29044E-07;1,84903E-05;1,80984E-07;4,80316E-08;0;0;0;1,16751E-06;9,63378E-06;0;7,17255E-09;0;1,23645E-07;4,86062E-05;6,83194E-06;8,95324E-07;0;3,87944E-06
CN_C10T12;0,000559162;0,000309904;0,002221075;0,000686768;0,00071156;0,000712144;0,001626378;0,001382806;0,000407398;0,00072123;0,000383993;0,00049136;0,001508653;8,73092E-05;0,001140586;0,000863567;0,000879137;0,001747532;0,000819631;0,00039055;0,001717964
CN_C13T15;0,011381134;0,002003909;0,000989679;0,003681979;0,006014342;0,004668208;0,009139643;0,004545045;0,003942301;0,004977873;0,000900945;0,001293523;0,002298405;0,002319531;0,00108036;0,017593572;0,004344812;0,005395554;0,000897057;0,008468823;0,00399905
CN_C16;5,83479E-05;3,34693E-05;0,000266642;9,82765E-06;9,35529E-05;9,03341E-05;1,47503E-05;4,46454E-05;5,36528E-05;1,32659E-05;2,41425E-06;7,6156E-06;9,30612E-05;4,73161E-06;6,02859E-06;4,97719E-05;0,000114801;0,000160599;0,000338447;1,72055E-05;2,47659E-05
CN_C17;4,18813E-05;1,35743E-05;5,33755E-05;4,49668E-05;2,19925E-05;5,23368E-05;4,76915E-05;1,23417E-05;4,6391E-05;0,000124287;2,02058E-05;9,74489E-05;3,1924E-05;1,24477E-05;2,09959E-05;0,000159265;5,74561E-05;1,40314E-05;8,75881E-05;4,76059E-05;3,52182E-05
CN_C18;0;0;2,87615E-07;1,30262E-06;2,5894E-07;0;8,68133E-07;0;0;4,18137E-07;2,41232E-07;0;0;1,49075E-09;1,57722E-06;1,22516E-07;0;9,55559E-07;3,23407E-07;0;1,76855E-05
CN_C19;9,96719E-06;2,08159E-05;1,14103E-05;9,8799E-06;1,87153E-05;2,36575E-06;2,39244E-05;5,42678E-06;8,60164E-05;7,53944E-06;7,32049E-06;6,28264E-06;1,35042E-06;0,000169472;6,20054E-05;4,74354E-05;9,88553E-06;7,02236E-05;2,9213E-06;4,13974E-05;8,71426E-06
CN_C20;0,000369267;0,000115655;0,000122933;0,000500695;0,000149326;0,000170465;0,000165413;0,000441651;0,000241723;0,000217425;0,000106468;0,000144399;9,82801E-05;9,82499E-05;0,000599463;0,001002656;0,000335216;0,000328102;0,000349816;0,002755863;0,000460381
CN_C21;0,000186337;1,21428E-05;0,000222104;0,000308934;2,72639E-05;6,01E-05;0,000106206;5,46435E-05;3,83082E-05;8,38309E-05;1,88764E-05;3,17165E-05;0,000175497;2,57719E-05;0,000100085;0,000139967;2,27395E-05;0,000142393;5,00753E-05;0,000148819;3,32775E-05
CN_C22;0,000158197;3,64246E-05;0,000103547;0,000190114;0,000148435;0,000162757;0,000158224;4,99706E-05;0,000217587;2,74853E-05;1,5104E-05;2,64226E-05;0,000188573;4,16103E-05;0,000141383;0,000198542;8,71249E-05;0,000122511;0,000327817;3,29425E-05;6,88229E-05
CN_C23;0,000182396;0,000183183;0,000322411;0,000138445;0,000132475;0,000295907;0,000137691;7,2153E-05;0,000173071;8,42801E-05;8,93809E-05;0,00015534;0,000708483;2,35966E-05;6,72699E-05;0,000255554;0,000382033;0,001296751;0,000614962;0,000115653;0,000245952
CN_C24;1,72782E-06;3,00026E-06;7,32516E-07;5,97901E-06;0;8,07757E-06;0;4,56304E-07;3,46674E-06;3,05251E-08;5,3487E-07;0;0;4,55123E-09;1,79479E-06;1,27434E-05;0;8,74827E-06;2,42688E-06;1,36619E-06;9,36011E-07
CN_C25;0,000198191;6,64682E-05;0,000114047;0,000111328;0,000113226;0,000248618;5,09439E-05;9,55289E-05;0,000205346;8,13799E-05;8,18879E-06;8,04264E-05;0,000216242;1,3209E-05;5,95138E-05;0,000424689;0,000296841;0,00016767;0,000286165;0,000109142;0,000120452
CN_C26;0,003886566;0,000223735;0,000781347;0,000852829;0,003878053;0,001139543;0,003406857;0,000884258;0,001102473;0,00029346;0,000376701;0,000702457;0,000547937;0,000380457;0,000883362;0,001247157;0,0012881;0,003327183;0,000213084;0,003703726;0,001948248
CN_C27;0,000979327;0,00064211;0,000511258;0,000531805;0,000461294;0,000966556;0,001199005;0,000423872;0,000931642;0,000316473;0,000706563;0,00034189;0,000724676;0,000105814;0,000745338;0,002336192;0,000583115;0,001110844;0,000356945;0,000582418;0,000979522
CN_C28;0,000138395;2,53585E-05;0,000123199;0,000103602;3,40851E-05;5,91304E-05;3,97266E-05;4,23594E-05;6,73768E-05;2,95929E-05;5,86008E-06;1,08934E-05;6,01177E-05;2,12552E-05;2,9453E-05;0,00025151;4,79687E-05;0,000165932;5,13371E-05;0,000119931;4,53796E-05
CN_C29;0,000377948;0,000800292;0,000257724;0,001250635;0,000363855;0,000955842;0,000422221;0,000365033;0,001039035;0,000387702;2,67611E-05;0,000428363;0,00021653;0,00018177;7,78161E-05;0,00159913;0,000255576;0,001268749;3,54616E-05;0,00126382;0,00017738
CN_C30;0,000297884;9,45832E-05;0,00019511;4,9333E-05;0,00015404;0,000428184;0,000319972;0,000193566;0,000348197;0,000156812;1,47683E-05;3,53019E-05;0,000393345;7,9481E-05;1,59414E-05;8,6405E-06;0,000451148;0,000147967;0;0,000274051;0,000100419
CN_C31_32;0,002505537;0,000496661;0,000670515;0,000989102;0,001162031;0,001074449;0,000753814;0,001772005;0,002387667;0,000972443;0,000811364;0,000506484;0,000367036;0,000302301;0,000460978;0,002131477;0,001605188;0,001182589;0,00075741;0,001819692;0,000877696
CN_C33;0;0;1,63298E-09;0;1,02232E-08;1,02229E-07;0;0;5,13534E-08;3,06451E-09;2,90431E-09;0;6,88871E-09;0;6,99526E-09;0;0;0;0;0;7,90806E-09
CN_D35;3,6884E-05;2,27137E-05;0,000175043;2,9237E-05;2,57821E-05;4,41671E-05;4,73768E-05;4,88625E-05;2,2361E-05;2,1717E-05;4,23365E-05;7,30109E-05;6,55962E-05;7,62909E-06;2,92378E-05;9,72795E-06;3,16514E-05;0,000116196;6,14306E-05;7,35925E-05;8,21703E-05
CN_E36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CN_E37T39;0;0;0;0;0;0;0;0;2,33743E-08;4,89585E-08;0;0;0;0;0;0;0;0;0;0;0
CN_F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CN_G45;2,92427E-07;2,22639E-07;2,49616E-05;5,16214E-06;0,000275631;7,2597E-05;7,81914E-08;3,71855E-06;2,21447E-06;2,52326E-05;3,70169E-07;8,98911E-08;2,92721E-06;2,6758E-05;9,95994E-07;6,94664E-06;3,62504E-06;0;6,38157E-07;1,35231E-06;1,20627E-06
CN_G46;0;0;0;0;0;7,42825E-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CN_G47;0;0;0;0;0;1,55854E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3534E-07
CN_H49;0,000629765;9,49927E-05;0,000116118;0;7,28451E-05;3,255E-05;2,51779E-06;3,30814E-06;2,08085E-05;0,000289046;8,28665E-05;2,34026E-06;7,50226E-05;6,68931E-06;6,44303E-05;0;4,16424E-05;0,000467699;0,00019228;0;0,001021072
CN_H50;2,56592E-06;3,96725E-07;5,96841E-07;0;1,01562E-07;1,31043E-05;2,47204E-05;2,83542E-05;1,60369E-05;5,09518E-07;9,32099E-06;0;9,50532E-06;1,35271E-06;2,43042E-06;2,6971E-05;0;3,61883E-06;3,72663E-06;0;4,53108E-06
CN_H51;4,22074E-05;5,63214E-06;4,21358E-05;8,01797E-05;9,87943E-05;8,62658E-06;2,44389E-05;7,99329E-06;4,31128E-05;2,0639E-05;2,04433E-06;1,53113E-05;1,79196E-05;3,12606E-06;2,06905E-05;2,0043E-05;6,33891E-05;7,97966E-05;3,45734E-06;9,37573E-05;1,79349E-05
CN_H52;6,53175E-06;0;7,10311E-07;0;1,31413E-06;2,15582E-07;0;0;1,44547E-05;5,78793E-05;9,56639E-08;2,89032E-05;6,54926E-05;1,67325E-05;0;0;0;1,09961E-05;0;0;0
CN_H53;0;0;5,52574E-07;0;1,4301E-07;0;0;1,33888E-08;5,89247E-09;9,11418E-09;0;0;5,97269E-07;0;1,45486E-08;0;9,74143E-10;1,35776E-08;2,80884E-07;0;0
CN_I;0;4,97914E-08;1,29659E-05;0;0;4,12095E-07;0;0;8,3951E-08;1,21503E-05;1,02233E-07;4,0172E-06;6,73793E-06;1,37E-05;0;0;0;3,44344E-06;3,53825E-06;0;0
CN_J58;5,49285E-05;6,32731E-06;6,13361E-06;2,23867E-06;2,84975E-05;6,96772E-06;1,40872E-05;1,10795E-05;1,67539E-05;3,95324E-06;5,99619E-06;1,30637E-05;2,72489E-06;1,64495E-05;3,02347E-05;2,72593E-05;4,67582E-05;3,25236E-05;0;1,92257E-05;3,3283E-05
CN_J59_60;4,56206E-06;1,01517E-07;3,49382E-06;6,89976E-06;1,71787E-05;2,79356E-06;1,04352E-05;1,52171E-06;3,72899E-06;3,11273E-07;9,97048E-07;3,85706E-07;1,30219E-06;1,51639E-07;8,04126E-06;3,29399E-07;1,60472E-06;1,24529E-05;0;1,97764E-06;9,10513E-06
CN_J61;2,41367E-07;0;2,74207E-07;0;1,26819E-06;1,19979E-07;0;0;1,04062E-07;1,69347E-06;1,78507E-05;2,29082E-07;8,49956E-08;5,50623E-06;0;0;0;2,94743E-06;4,74889E-06;1,15235E-05;0
CN_J62_63;1,06138E-07;0;5,05742E-09;0;2,78908E-08;2,6337E-07;1,04351E-08;0;2,06555E-07;0;9,23307E-09;0;9,18424E-08;3,90132E-11;0;0;0;0;2,42779E-07;0;0
CN_K64;3,56069E-08;1,49807E-06;3,12031E-07;0;1,0412E-06;1,64901E-06;1,55114E-08;6,89248E-07;1,90883E-07;4,31957E-07;7,75752E-07;3,36811E-08;6,23999E-09;1,1299E-06;0;0;1,47777E-07;1,01174E-07;5,26727E-08;0;0
