rowLabels;AT_P3_S14;BE_P3_S14;BG_P3_S14;CY_P3_S14;DE_P3_S14;DK_P3_S14;EE_P3_S14;ES_P3_S14;FR_P3_S14;GR_P3_S14;HR_P3_S14;HU_P3_S14;LT_P3_S14;LU_P3_S14;LV_P3_S14;MT_P3_S14;NL_P3_S14;PL_P3_S14;RO_P3_S14;SI_P3_S14;SK_P3_S14
CZ_C28;4,02275E-05;8,63836E-06;1,22849E-05;4,07135E-06;6,5987E-06;5,28338E-06;2,8201E-06;2,24319E-06;7,87232E-06;1,00679E-06;6,92658E-07;2,67214E-06;1,17511E-05;5,98233E-06;5,34449E-06;5,55545E-06;3,78221E-06;1,44779E-05;7,78355E-06;1,78561E-05;1,67534E-05
CZ_C29;0,001672627;0,000776523;0,000396107;0,00116704;0,001012055;0,001620175;0,00166493;0,000857402;0,001621197;0,00048622;0,001343006;0,00136225;0,000292507;0,001485777;0,000455641;0,000685818;0,000480079;0,001439464;0,000109024;0,003423248;0,000881908
CZ_C30;0,000109316;1,66113E-05;2,56057E-05;5,10937E-07;2,95439E-05;1,16577E-05;7,79294E-06;1,14734E-05;1,29459E-05;5,81369E-06;1,83741E-06;5,74921E-06;3,45643E-05;9,74332E-06;0,000126159;1,66285E-07;3,01058E-05;1,12994E-05;2,05861E-07;0,00015849;0,000195727
CZ_C31_32;0,00071425;0,000108461;0,000134809;2,67664E-05;0,0003163;5,41831E-05;0,000102188;6,12962E-05;0,000153351;3,21683E-05;5,14699E-05;0,000200746;6,25643E-05;4,97837E-05;0,000162679;4,61153E-05;9,21652E-05;0,000123763;0,000128071;0,000288674;0,001002333
CZ_C33;0;9,49191E-07;4,27046E-07;1,0563E-07;7,70134E-07;2,66588E-06;3,62902E-08;1,92314E-07;2,98358E-07;5,00159E-08;7,40282E-08;0;2,97467E-07;2,20778E-09;8,99094E-07;2,79163E-07;2,36543E-07;3,62393E-07;3,33577E-08;1,16672E-08;1,67085E-06
CZ_D35;3,55723E-06;4,81048E-06;0,000215147;1,10725E-07;0,000139168;5,30948E-05;1,22946E-06;4,33526E-07;1,00843E-06;9,91042E-06;7,81433E-06;7,77855E-05;5,87907E-06;0,001447544;2,23157E-06;0;6,2271E-06;0,000349723;2,89734E-06;7,3697E-05;0,002278075
CZ_E36;0;8,19469E-08;2,91128E-05;0;1,3256E-06;3,21624E-07;2,44322E-07;4,39988E-08;4,28301E-07;2,79829E-06;2,97174E-05;2,78516E-06;4,93721E-07;0;2,86146E-07;0;2,80525E-07;5,27782E-07;1,45162E-06;2,48115E-07;0,00011696
CZ_E37T39;2,73458E-06;5,56055E-07;2,82131E-05;1,2963E-07;2,57391E-06;1,03664E-06;8,58924E-07;2,48884E-07;1,86323E-06;2,0716E-06;3,74957E-05;2,38783E-05;3,15697E-06;6,66987E-06;1,85363E-06;0;4,43606E-07;3,46915E-06;4,82582E-07;7,19922E-07;0,000581657
CZ_F;2,86385E-06;1,02186E-06;3,97574E-06;6,34007E-08;4,15995E-06;6,83161E-07;1,93129E-07;2,76447E-07;1,4623E-06;1,56277E-06;5,56279E-07;1,55504E-06;1,98142E-06;2,69366E-06;1,25814E-06;0;3,18416E-07;1,12166E-05;6,18995E-06;1,76394E-07;2,35917E-05
CZ_G45;1,20179E-06;4,70821E-07;7,59795E-07;2,51568E-07;2,98083E-06;1,40077E-06;2,36764E-07;2,19528E-07;1,64326E-07;2,03074E-07;1,79503E-07;2,75742E-07;2,15726E-07;2,09735E-07;3,33458E-06;0;2,29051E-07;3,63219E-07;1,04824E-07;1,74954E-06;3,34654E-06
CZ_G46;0;0;0;0;0;8,74467E-09;0;0;0;0;0;0;0;0;0;1,06291E-08;0;0;0;0;0
CZ_G47;0;0;0;0;0;2,25191E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,12037E-06
CZ_H49;5,37003E-05;5,85307E-06;9,18831E-05;1,03522E-07;1,0884E-05;1,94841E-05;3,57148E-06;6,14789E-06;3,51941E-05;8,23623E-05;1,59374E-05;1,61792E-05;3,9181E-05;1,85606E-05;4,99736E-05;2,338E-06;2,34736E-05;8,07213E-06;4,7355E-05;2,22877E-07;1,4828E-05
CZ_H50;4,78718E-09;2,25669E-08;0;0;0;1,09728E-07;2,31755E-07;4,11698E-07;1,63257E-08;0;2,88435E-07;0;0;9,48274E-09;4,7618E-08;0;0;0;1,17216E-08;0;0
CZ_H51;1,119E-06;3,64838E-06;4,18088E-05;0,000151485;1,14313E-05;3,3843E-06;2,0638E-05;7,55246E-06;1,43965E-05;1,74875E-05;5,35161E-06;1,02978E-05;2,68404E-05;9,55271E-07;1,68146E-05;1,3533E-05;5,33934E-06;8,77794E-06;6,24418E-06;2,59731E-05;2,14146E-07
CZ_H52;9,33186E-06;4,6861E-07;2,00751E-06;4,93052E-06;1,78542E-06;7,60185E-07;6,26584E-07;2,1434E-06;2,48014E-06;3,52506E-06;3,06668E-07;1,34679E-05;6,26375E-06;2,38022E-06;1,94368E-06;1,72431E-07;2,38224E-07;2,45338E-06;1,34757E-08;1,09613E-05;4,39779E-05
CZ_H53;1,3175E-08;1,30947E-09;3,86623E-07;0;2,5739E-07;2,58261E-08;0;1,27606E-08;4,4656E-08;4,40421E-07;3,9795E-08;4,06125E-08;1,35596E-08;2,60387E-09;1,29191E-08;0;3,62251E-09;8,37614E-07;2,64194E-07;5,13159E-07;4,80841E-08
CZ_I;2,05994E-06;3,12886E-07;2,11349E-06;4,41639E-07;1,27631E-06;1,90621E-07;9,17196E-07;2,30115E-07;1,5712E-07;9,3975E-07;1,3799E-06;2,49346E-06;6,95901E-07;5,41892E-07;1,03188E-06;1,77275E-07;2,32185E-07;2,05375E-06;7,41784E-07;6,67651E-07;4,14463E-05
CZ_J58;0,000816446;1,64873E-05;1,31935E-05;1,13098E-05;0,000273445;1,55002E-05;6,18044E-05;3,94859E-06;1,25046E-05;1,07357E-06;9,95762E-06;2,90466E-05;3,59329E-06;9,97348E-06;2,37961E-05;5,92575E-05;2,90411E-05;4,1562E-05;1,2932E-07;2,25748E-05;0,000805747
CZ_J59_60;0,000150495;5,4841E-08;2,00875E-05;2,18634E-06;6,2723E-05;7,96218E-06;4,89268E-06;6,4334E-07;9,43342E-06;1,30758E-06;9,65181E-06;1,60195E-06;2,05189E-06;8,56932E-07;2,21549E-05;2,51725E-07;1,86678E-06;4,39182E-05;2,20388E-08;5,67494E-06;6,05521E-05
CZ_J61;1,68785E-06;4,37969E-07;1,21583E-05;5,95939E-07;8,50919E-06;7,65363E-07;2,01527E-07;1,2695E-07;2,96205E-06;2,42851E-05;6,97258E-06;9,11634E-05;3,14636E-06;1,18346E-06;1,12022E-05;3,09514E-07;7,42436E-07;2,00648E-05;4,99444E-06;0,00022823;3,76719E-06
CZ_J62_63;1,37456E-06;0;3,6631E-08;9,10504E-08;3,05179E-07;2,44854E-07;7,28377E-07;1,8793E-09;5,16313E-07;4,75844E-09;4,96431E-07;0;9,18526E-08;5,17925E-10;3,24371E-08;3,62636E-08;5,78248E-08;3,37362E-07;5,58428E-07;0;0
CZ_K64;2,87474E-07;9,39247E-06;9,54281E-07;7,59786E-08;2,95995E-06;4,68687E-07;3,10192E-08;7,37909E-08;7,35713E-07;8,11171E-08;3,08299E-06;5,49871E-06;5,5044E-08;1,48561E-06;0;0;2,09562E-06;1,27292E-06;3,86891E-07;0;0
CZ_K65;4,27657E-05;5,70137E-06;8,22463E-06;0;0;2,32469E-05;1,20604E-07;0;2,27082E-05;8,31342E-06;2,11896E-05;2,55759E-05;1,71827E-06;4,67784E-06;1,22481E-05;0;3,11952E-07;9,68818E-06;1,54057E-05;0;0
CZ_K66;1,30324E-07;4,47913E-08;2,24037E-08;0;3,04054E-08;2,04732E-07;0;0;0;1,47391E-08;8,18411E-07;6,49857E-07;6,68388E-08;0;1,44986E-07;0;0;4,14487E-06;1,43873E-07;1,04197E-07;0
CZ_L;2,01118E-07;4,67921E-08;7,35856E-07;1,58869E-07;7,74622E-07;1,09794E-06;1,52153E-07;1,0747E-07;1,09088E-07;4,25405E-07;2,66327E-07;5,12224E-07;2,09552E-07;7,58181E-06;9,87645E-08;9,87603E-08;3,69496E-08;1,92183E-06;2,17589E-07;2,7071E-07;2,83344E-06
CZ_M69_70;2,18504E-08;2,50427E-09;4,60461E-06;0;5,19492E-07;1,15417E-07;5,01093E-08;1,00555E-06;4,45864E-06;1,42099E-07;5,23061E-08;1,29173E-07;1,99529E-07;9,59025E-08;4,04872E-08;0;2,55125E-09;1,33456E-05;4,5192E-08;1,61423E-08;2,42875E-08
CZ_M71;0;2,2884E-07;3,07541E-06;2,35999E-07;8,6172E-07;1,89901E-07;2,77263E-07;2,0093E-07;4,99399E-07;1,08944E-07;3,77959E-07;0;3,75162E-07;1,72041E-06;1,15444E-07;1,0527E-08;2,32169E-08;0;1,64627E-07;2,95933E-07;1,06433E-06
CZ_M72;0;0;0;0;0;0;3,07703E-07;0;0;1,51809E-05;1,54947E-08;0;0;0;0;0;0;0;0;0;0
CZ_M73;0;2,94436E-08;1,11032E-06;0;0;0;0;3,47161E-08;0;1,24081E-08;2,11013E-07;0;3,0076E-07;0;0;5,05328E-08;0;0;9,35025E-07;0;0
CZ_M74_75;4,16236E-08;4,46765E-08;2,17704E-07;0;1,33327E-06;2,02009E-07;4,7528E-07;4,4015E-10;1,77171E-06;1,67022E-07;3,55053E-07;4,21461E-09;2,00409E-07;1,08767E-07;3,42175E-08;0;1,43012E-09;2,51978E-06;1,64665E-07;0;3,77623E-08
CZ_N77;1,74455E-07;1,99672E-08;1,34945E-07;0;1,08821E-06;1,30266E-07;1,68059E-07;1,14464E-08;2,13298E-08;4,16023E-08;6,96709E-07;7,45169E-07;1,51437E-07;1,90557E-07;4,14263E-07;0;4,14111E-08;2,373E-06;1,00748E-06;7,37833E-07;2,67988E-07
CZ_N78;0;0;8,16389E-08;0;4,3276E-08;3,74784E-08;4,32094E-08;4,94478E-09;6,36573E-08;1,61364E-08;5,48859E-07;0;1,44191E-07;0;4,19739E-08;0;0;6,02873E-08;0;0;0
CZ_N79;1,87501E-07;0;0;0;5,06217E-07;0;0;1,30671E-07;3,62462E-09;4,05171E-09;0;6,07488E-09;1,29603E-08;4,74118E-07;0;0;1,06069E-06;7,00142E-08;1,09155E-09;0;2,75948E-07
CZ_N80T82;3,04046E-06;1,05311E-06;2,7982E-06;3,56389E-07;1,33513E-05;8,39694E-07;1,21392E-06;9,67915E-07;1,20446E-06;4,09824E-06;4,92696E-06;3,08433E-07;9,01697E-07;2,26376E-06;1,60137E-06;3,1368E-08;3,4369E-07;3,68855E-05;8,19002E-06;2,43766E-06;4,04087E-05
CZ_O84;1,78625E-07;1,11825E-07;4,81594E-07;1,06167E-08;2,28784E-07;1,06544E-07;4,64401E-08;1,11934E-08;1,81457E-08;1,47978E-06;3,56754E-07;1,70532E-06;4,35771E-06;1,81902E-07;6,44429E-08;9,07849E-08;3,06271E-07;7,95149E-07;1,44836E-07;2,49953E-08;2,54456E-06
CZ_P85;4,72483E-08;9,94937E-10;2,5699E-08;0;4,10937E-07;8,46504E-08;1,25284E-07;4,97257E-10;3,35362E-09;1,08196E-07;4,95446E-09;1,18369E-07;2,38857E-07;1,30779E-08;3,19077E-07;2,09581E-08;2,03587E-09;1,66188E-06;4,83922E-09;0;1,56775E-08
CZ_Q86;6,31405E-09;1,27183E-09;4,54518E-08;1,16393E-07;5,64534E-09;3,70726E-09;1,25177E-08;3,04114E-09;1,60471E-09;1,22118E-08;2,89578E-09;2,09635E-07;5,82337E-09;3,88151E-09;1,95282E-08;0;2,53754E-09;1,60694E-06;7,55747E-08;6,87247E-09;1,26182E-08
CZ_Q87_88;4,32762E-09;0;7,06618E-09;0;3,57909E-10;0;0;0;0;0;0;5,4616E-09;0;0;0;0;0;1,18767E-08;1,71769E-09;0;0
CZ_R90T92;2,96724E-08;1,26941E-06;3,47188E-08;0;2,20672E-07;4,77459E-07;8,81917E-07;4,70914E-07;4,46148E-08;1,25729E-07;2,95654E-08;1,62611E-07;3,98687E-07;5,03821E-08;4,34504E-08;0;1,42538E-07;1,79429E-07;4,00262E-08;6,80758E-07;1,0486E-06
CZ_R93;3,99304E-08;2,57482E-08;2,88207E-09;0;5,51732E-08;9,53758E-09;4,25295E-08;1,30623E-08;2,9578E-09;5,099E-08;0;2,92904E-07;8,09504E-08;0;0;0;6,47633E-09;3,72493E-08;1,92036E-09;0;1,0535E-07
CZ_S94;6,30611E-08;8,24678E-10;3,65302E-08;0;4,3727E-08;6,29495E-09;0;0;0;5,39183E-10;1,26398E-09;7,95249E-08;0;0;0;0;3,91571E-09;6,50596E-08;0;0;0
CZ_S95;3,76718E-06;3,95481E-07;4,54752E-06;2,85149E-06;9,94763E-06;2,33832E-07;3,61672E-07;1,34067E-07;3,25605E-07;8,6278E-07;6,80286E-07;1,17643E-06;1,07898E-06;7,13946E-08;2,33464E-06;1,76647E-07;1,13275E-06;4,99745E-05;1,35705E-07;4,33807E-07;8,1659E-06
CZ_S96;4,29418E-06;1,18383E-07;7,58706E-08;4,27267E-08;1,26794E-07;7,0153E-08;4,30811E-08;3,34747E-08;2,29905E-07;9,82064E-08;9,58392E-08;4,58636E-07;1,3055E-07;5,3122E-08;7,47985E-08;1,50546E-07;2,11811E-07;3,08357E-07;9,88111E-08;2,66242E-07;1,41921E-06
CZ_T;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CZ_U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE_A01;0,001581714;0,000947595;0,000451589;0,000710424;0,007712635;0,001225391;0,000639732;0,000145862;0,000404073;0,00017928;0,00057615;0,000550457;0,001744757;0,000454435;0,000658626;0,000130345;0,000942707;0,001888911;0,001496873;0,000501752;0,00061944
DE_A02;3,88354E-05;2,18678E-05;1,82693E-06;1,76027E-06;0,000925982;1,11525E-05;3,45366E-06;7,39397E-07;3,82021E-06;4,61514E-06;2,77713E-06;1,93415E-07;1,03917E-06;2,60846E-06;2,95859E-06;2,85442E-07;7,06302E-07;0,000106651;1,12599E-06;4,04465E-06;6,9425E-06
DE_A03;2,36204E-05;2,68518E-05;9,2708E-07;9,85867E-07;7,9252E-05;3,17577E-06;4,36767E-07;5,87502E-06;5,66848E-06;6,67099E-07;6,2365E-07;3,79369E-06;2,39069E-05;7,44386E-05;1,73937E-06;1,97689E-07;2,73215E-05;3,28559E-06;1,07717E-06;8,53159E-07;1,4897E-06
DE_B;1,21883E-05;2,12602E-05;2,51771E-05;3,04866E-06;0,006423127;2,33108E-05;8,5177E-07;1,30112E-07;1,91905E-07;0;1,64039E-05;9,06517E-05;2,62824E-06;4,16135E-06;4,23767E-06;4,99937E-07;0,00015176;5,22423E-05;1,29866E-05;9,76936E-07;2,49125E-05
DE_C10T12;0,017425406;0,007159128;0,014644363;0,00581177;0,058064144;0,009407439;0,009634671;0,003448665;0,004140287;0,008953508;0,01384431;0,013557732;0,016496122;0,003455906;0,00921333;0,004469446;0,008749375;0,016285334;0,017856729;0,008670292;0,014590127
DE_C13T15;0,003595762;0,002220406;0,000339631;0,000748271;0,005592297;0,001311029;0,000698386;0,000152737;0,000727007;0,00024934;0,001438176;0,001037403;0,001241525;0,000931107;0,001826765;0,001239673;0,003124544;0,001046284;0,000533303;0,000987874;0,000802039
DE_C16;0,000296335;9,84409E-05;0,000187882;4,28316E-06;0,001149628;0,000316413;1,35145E-05;1,55663E-05;6,84112E-05;2,31091E-06;4,48768E-06;7,19237E-06;8,07027E-05;7,6686E-05;8,64096E-06;1,19178E-05;0,000259348;0,000174923;0,000305412;7,48441E-06;4,57036E-05
DE_C17;0,001021842;0,000435019;0,000176864;0,000153833;0,003051589;0,000596229;0,000158325;3,84477E-05;0,000339151;0,000102528;0,000237863;0,000322472;0,00021976;0,000356987;0,000136084;0,00026453;0,000696065;0,000216001;0,000479728;0,00032672;0,00031042
DE_C18;0;7,12034E-06;3,40679E-06;1,15289E-05;0,0010339;3,90486E-08;5,87729E-06;2,07276E-08;0;2,54866E-06;3,84669E-06;4,3701E-06;0;8,19705E-08;4,20131E-06;2,95494E-07;4,84574E-07;1,13221E-05;2,03102E-05;0;7,16227E-05
DE_C19;0,012236045;0,001143654;0,000601597;0,000933774;0,04414032;0,000200781;0,000278286;5,27948E-05;0,000907114;0,000257707;0,000339183;0,001028387;8,69944E-05;0,030187948;0,000528833;0,000219356;0,001345807;0,003152768;0,000252318;0,003680504;0,001823135
DE_C20;0,005208787;0,003125884;0,000593545;0,000653344;0,008204286;0,001173843;0,000770984;0,001022516;0,001739752;0,001377426;0,000917213;0,000849782;0,000563282;0,002518675;0,001383945;0,001764536;0,002737911;0,001986857;0,002728134;0,001540564;0,003028707
DE_C21;0,000636151;0,000291225;0,002257057;0,001138102;0,004076578;0,000486758;0,001304336;0,000394213;0,000354289;0,000798463;0,000384246;0,000799916;0,001686682;0,000532879;0,000608501;0,000321922;0,0002084;0,001218958;0,001543792;9,76058E-05;0,000597927
DE_C22;0,001994756;0,000386128;0,000334987;0,000186729;0,00189681;0,00062758;0,000297978;7,05156E-05;0,000717353;3,61052E-05;0,000112845;0,000236039;0,000741557;0,000628224;0,000336419;0,00022702;0,000605267;0,000450113;0,001600124;9,37103E-05;0,000497093
DE_C23;0,000832155;0,000405688;0,000184991;5,13167E-05;0,003897699;0,000408212;9,82927E-05;2,5253E-05;0,000166677;2,58528E-05;0,000136017;0,00015827;0,000793155;0,000490071;0,000126194;5,44013E-05;0,000753983;0,000747999;0,00043588;5,77189E-05;0,00046601
DE_C24;3,94962E-06;1,48261E-05;6,39304E-07;4,97247E-06;0;1,11443E-05;0;1,95266E-07;4,06992E-06;3,21587E-08;8,58866E-07;0;0;5,66603E-08;3,20502E-06;5,42383E-06;0;1,0581E-05;4,21719E-06;8,38128E-07;1,71234E-06
DE_C25;0,000793013;0,000195166;0,000109885;4,45128E-05;0,00213012;0,000287288;2,83974E-05;3,27162E-05;0,000218507;3,86434E-05;5,4554E-06;0,000157475;0,000210849;0,000133522;0,000139799;0,000100361;0,000592845;0,000153922;0,000418743;0,000115244;0,000193943
DE_C26;0,004430605;0,000708669;0,00083548;0,001083357;0,006300612;0,002104524;0,000506797;0,000370484;0,001066641;0,00011443;0,000374565;0,000446622;0,000896975;0,000478795;0,000620655;0,000805528;0,001281869;0,000651155;0,00033839;0,000723473;0,001063484
DE_C27;0,001750379;0,001073368;0,000484677;0,00020507;0,003049908;0,001082982;0,000677126;0,000182849;0,000652795;0,000103169;0,000596639;0,000582779;0,001005886;0,001125363;0,000611816;0,000741424;0,000903898;0,000592282;0,000633069;0,000417547;0,001145766
DE_C28;0,00066099;0,000121966;0,000186141;9,24934E-05;0,000871535;0,000200325;3,65918E-05;4,56683E-05;0,000169323;3,37849E-05;1,30872E-05;3,19661E-05;0,000211827;0,000334088;7,56338E-05;0,000426381;0,000146691;0,000205113;9,95241E-05;0,000212296;8,14163E-05
DE_C29;0,009744315;0,003533436;0,001599132;0,005255323;0,031398959;0,013576032;0,003566029;0,003027835;0,007124344;0,005157736;0,004653863;0,003864476;0,00297672;0,011791154;0,00685013;0,007218853;0,004315709;0,005515993;0,000449799;0,013314688;0,00198365
DE_C30;0,000849593;0,000305642;6,46325E-05;4,63493E-05;0,001770677;0,000215974;4,07749E-05;0,000127859;0,000277914;0,000117119;1,58294E-05;0,000161454;0,000115583;0,000328869;1,678E-05;2,29474E-05;0,00037776;8,42684E-05;2,5152E-06;0,000505785;4,17512E-05
DE_C31_32;0,005934503;0,001385196;0,000438512;0,00092948;0,01346951;0,000959461;0,00106561;0,000659291;0,002178579;0,000383651;0,001045076;0,000779324;0,000539849;0,003267125;0,0008878;0,00141084;0,002409216;0,00096519;0,000613997;0,001560447;0,001065964
DE_C33;0;1,07012E-05;1,52829E-06;9,58791E-07;0,000158145;3,95638E-05;2,20161E-07;1,68729E-06;3,71913E-06;6,35992E-07;4,41427E-07;0;2,16182E-06;9,00094E-08;1,55713E-06;1,81456E-06;2,09318E-06;2,55259E-06;2,0456E-07;5,09769E-08;1,06826E-06
DE_D35;6,45291E-05;0,000824468;0,000112702;1,22905E-05;0,057376135;0,000938131;3,74108E-05;1,96451E-05;2,73028E-05;1,3014E-05;8,14923E-05;0,000204785;0,000114707;0,004660268;4,33394E-05;3,60572E-06;0,000872615;0,001019399;0,000214877;0,000357857;0,000146816
DE_E36;0;4,57264E-06;2,19719E-05;3,25317E-06;0,010655249;1,42118E-05;3,90915E-06;1,48276E-06;7,78865E-06;4,05659E-06;4,29635E-05;1,72332E-05;7,99828E-06;0;5,72292E-06;1,25748E-07;9,45078E-06;3,44368E-06;1,78408E-05;2,04695E-06;2,18806E-05
DE_E37T39;1,05022E-05;9,35706E-06;8,40288E-05;3,11112E-06;0,019438529;0,000206433;3,62657E-06;3,16315E-06;0,000183626;9,09317E-05;0,000378616;7,67135E-05;6,18442E-05;0,00405528;6,35382E-05;2,69286E-06;7,40704E-06;8,35149E-06;4,81854E-06;3,01467E-06;0,000565418
DE_F;4,12916E-05;2,82639E-05;2,80119E-05;1,62125E-06;0,006486427;1,76009E-05;1,96348E-06;9,30008E-06;3,21662E-05;3,1971E-05;2,72947E-06;1,2802E-05;2,92855E-05;0,000160023;1,91343E-05;2,03978E-06;7,20777E-06;0,000104521;4,40276E-05;3,21919E-06;3,6706E-05
DE_G45;6,48311E-06;3,73139E-06;0,000138046;1,45406E-05;0,010807817;0,000288416;1,71654E-06;1,01255E-05;7,17619E-06;5,17878E-05;7,35961E-06;2,46389E-06;3,20065E-05;0,000348489;4,83841E-06;3,7258E-05;1,90995E-05;3,73479E-06;5,51155E-06;7,42013E-05;2,89095E-05
DE_G46;0;0;0;0;0;1,95386E-07;0;0;0;0;0;0;0;0;0;3,30398E-06;0;0;0;0;0
DE_G47;0;0;0;0;0;1,45621E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,41465E-07
DE_H49;6,62097E-05;9,04244E-07;8,76996E-05;2,27748E-06;0,016570943;9,01557E-06;8,25616E-06;7,16306E-06;1,21569E-05;7,26457E-05;1,38469E-05;1,6221E-05;4,7449E-05;0,00014011;5,12122E-05;2,8056E-06;2,05165E-05;1,24201E-05;9,85478E-05;2,56308E-06;0,00015217
DE_H50;9,8536E-06;1,85429E-07;9,53779E-07;4,46587E-05;0,001517098;5,63829E-05;0,000311402;0,000118196;3,3429E-05;1,16692E-05;0,000101907;2,50552E-06;1,41536E-05;2,29604E-05;1,81615E-05;0,000101611;2,60286E-06;3,81604E-06;5,94518E-06;2,46785E-05;3,73843E-05
DE_H51;5,26998E-05;4,38199E-07;0,000629052;0,001367779;0,003882731;4,30514E-05;8,19162E-05;8,01678E-05;0,000199598;0,000916072;9,49091E-05;0,000222385;0,000681114;2,46268E-05;0,0003439;0,000298268;9,58321E-05;9,71762E-05;6,71401E-05;0,000406202;0,000174229
DE_H52;4,12583E-05;7,68436E-07;6,55968E-06;1,95166E-06;0,00169865;4,50308E-06;1,86159E-06;5,46125E-06;1,32871E-05;2,15712E-05;1,07174E-06;1,99201E-05;8,75647E-05;9,95072E-05;4,51033E-06;9,48369E-07;8,11266E-07;9,29933E-06;4,57234E-08;2,47166E-06;4,41287E-06
DE_H53;4,00896E-07;1,38804E-07;0,000111621;4,19452E-07;0,000496856;2,19871E-06;9,53949E-08;1,40356E-05;1,48011E-05;6,92241E-06;4,24911E-05;9,52547E-07;1,64253E-05;3,50612E-05;2,10581E-06;5,94155E-08;3,9576E-07;1,12697E-05;3,16711E-05;2,07447E-07;1,92336E-07
DE_I;1,04211E-05;6,32562E-06;0,000656675;3,4227E-06;0,039502107;1,79378E-05;2,4214E-06;2,90794E-06;7,37217E-06;0,000262363;8,89271E-06;0,000133254;0,0002527;0,001497884;3,71477E-06;1,06365E-06;4,02585E-06;0,000384845;0,000146886;2,23186E-06;6,45898E-06
DE_J58;0,003362501;6,81599E-05;6,2794E-05;7,97969E-06;0,005815119;0,000352121;6,28951E-05;3,98596E-05;0,000173787;9,30427E-06;2,74063E-05;0,000147744;2,72055E-05;0,000282204;0,000181661;0,000168324;0,000344332;0,000365416;2,2102E-06;8,7993E-05;0,000318903
DE_J59_60;0,000675521;6,96242E-07;5,66091E-06;1,15664E-05;0,004200329;9,32316E-05;3,13131E-05;3,77176E-06;3,99202E-05;3,1586E-06;5,9248E-06;3,66437E-06;8,20757E-06;3,56711E-06;3,28221E-05;2,68507E-06;1,23239E-05;0,000164695;2,64465E-08;7,78522E-06;4,42675E-05
DE_J61;6,84828E-06;1,30932E-06;6,63879E-05;1,10674E-06;0,005052269;1,96653E-05;7,1974E-07;3,9187E-07;1,69818E-05;8,91816E-05;0,000321657;0,000366611;4,09774E-05;0,000147611;1,59287E-05;3,09514E-07;8,11812E-07;0,000296924;5,80396E-05;0,000212232;2,88855E-06
DE_J62_63;0,000104118;0;2,07059E-06;2,06933E-06;0,000160111;3,23797E-05;1,70381E-05;2,64065E-07;6,04119E-05;3,06156E-07;8,686E-06;0;2,85177E-06;2,06393E-07;3,32692E-06;2,2178E-06;9,59506E-06;4,50397E-05;6,1633E-06;0;0
DE_K64;2,4419E-05;0,000266969;1,28108E-05;1,0485E-05;0,014151447;0,000239301;2,40399E-06;0,000120513;0,000285812;5,96813E-05;5,41781E-05;6,69053E-05;2,5204E-05;0,000578876;1,99824E-06;4,68251E-06;5,66316E-05;0,000169057;4,47819E-06;2,45282E-06;2,84077E-06
DE_K65;0,000273506;5,36268E-07;3,79914E-07;3,20472E-07;0,019873053;3,56891E-05;4,82417E-07;2,89513E-07;0,000498815;0,000152583;3,69248E-05;6,35164E-05;2,48087E-06;0,000231485;1,85819E-05;1,1906E-07;7,73715E-06;1,7635E-05;7,07115E-05;6,08825E-07;0,000221853
DE_K66;1,71594E-06;2,24596E-06;1,79229E-07;2,86602E-06;0,000224101;1,55032E-05;2,71423E-07;5,8241E-07;0;1,65078E-06;3,09155E-05;5,24884E-06;1,57071E-06;0;2,68223E-06;1,59332E-07;7,04526E-07;2,7107E-05;1,50267E-06;3,33432E-06;2,15121E-06
DE_L;4,28095E-06;4,20193E-06;6,00006E-06;7,308E-06;0,388117291;0,000215505;2,89091E-06;1,23556E-05;7,56291E-06;2,08853E-05;5,32653E-06;2,27769E-05;4,88955E-06;0,000547696;4,64193E-06;1,4814E-06;1,7551E-06;6,68318E-06;6,93384E-06;6,31658E-06;7,15375E-06
DE_M69_70;7,60879E-06;5,6972E-06;9,71164E-06;3,71988E-06;0,000636204;5,67281E-06;1,70371E-06;2,25356E-05;0,000120194;1,13837E-05;8,68281E-07;1,66909E-06;1,4549E-06;6,59693E-06;5,32407E-06;3,1636E-07;3,68656E-06;8,56306E-05;5,68572E-06;1,61423E-06;9,4059E-07
DE_M71;0;4,20085E-06;3,20372E-05;5,27064E-06;0,001391366;7,13627E-06;2,99444E-06;3,54295E-06;2,28773E-05;4,91861E-06;2,92919E-06;0;1,87581E-06;2,56013E-05;5,19497E-06;6,31622E-08;4,73624E-07;0;1,98359E-06;4,18005E-06;3,83471E-06
DE_M72;0;0;0;0;0;0;1,39865E-07;0;0;1,01621E-05;6,33183E-09;0;0;0;0;0;0;0;0;0;0
DE_M73;0;3,81131E-07;6,01591E-06;0;0;0;0;3,74256E-07;0;2,20589E-07;6,60266E-07;0;2,76324E-06;0;0;5,05328E-08;0;0;4,56956E-06;0;0
DE_M74_75;1,06556E-06;8,76777E-07;4,25512E-06;4,54484E-07;0,00366381;1,13215E-05;2,13876E-06;7,26247E-08;0,000109383;6,10272E-06;9,52468E-06;3,58242E-07;1,23967E-05;7,83121E-06;9,23872E-07;8,41484E-08;8,58072E-08;3,57152E-05;2,8753E-06;2,74948E-07;3,3986E-07
